onset	duration	onset_frame
0.000	6.540	1
6.540	7.741	197
14.282	4.204	429
18.486	4.605	555
23.091	3.404	693
26.495	5.239	795
31.733	3.303	952
35.037	1.201	1051
36.238	3.837	1087
40.075	1.602	1202
41.677	3.804	1250
45.481	4.171	1364
49.652	4.605	1489
54.257	3.203	1627
57.460	2.736	1723
60.197	1.034	1805
61.231	2.770	1836
64.001	3.303	1919
67.304	1.835	2018
69.139	2.369	2073
71.509	4.138	2144
75.646	8.442	2268
84.088	1.902	2521
85.990	1.702	2578
87.692	3.504	2629
91.196	5.739	2734
96.935	9.944	2906
106.879	5.773	3204
112.652	2.269	3377
114.921	1.468	3445
116.389	17.118	3489
133.507	1.568	4002
135.075	3.404	4049
138.479	2.970	4151
141.449	4.672	4240
146.120	19.320	4380
165.441	7.441	4959
172.882	1.969	5182
174.851	4.038	5241
178.888	2.102	5362
180.990	9.176	5425
190.167	3.037	5700
193.203	2.636	5791
195.839	2.970	5870
198.809	1.802	5959
200.611	1.702	6013
202.313	2.636	6064
204.949	2.903	6143
207.852	9.543	6230
217.395	4.371	6516
221.767	10.044	6647
231.810	4.638	6948
236.449	2.169	7087
238.618	2.636	7152
241.254	2.870	7231
244.123	3.871	7317
247.994	2.503	7433
250.497	4.838	7508
255.335	3.771	7653
259.106	1.869	7766
260.974	5.706	7822
266.680	2.169	7993
268.849	2.569	8058
271.419	2.002	8135
273.421	2.035	8195
275.456	3.303	8256
278.760	4.872	8355
283.632	2.035	8501
285.667	2.870	8562
288.537	8.209	8648
296.745	2.002	8894
298.747	19.087	8954
317.834	2.936	9526
320.771	5.272	9614
326.043	18.686	9772
344.729	14.115	10332
358.844	1.702	10755
360.546	4.305	10806
364.850	3.704	10935
368.554	1.802	11046
370.356	5.039	11100
375.395	3.704	11251
379.099	1.635	11362
380.734	3.871	11411
384.604	3.504	11527
388.108	1.502	11632
389.610	1.201	11677
390.811	1.335	11713
392.146	3.570	11753
395.716	1.502	11860
397.218	1.235	11905
398.452	1.735	11942
400.187	2.903	11994
403.091	4.772	12081
407.862	12.780	12224
420.642	18.353	12607
438.995	5.306	13157
444.301	3.270	13316
447.571	4.772	13414
452.342	1.869	13557
454.211	3.370	13613
457.581	3.103	13714
460.684	3.537	13807
464.221	2.102	13913
466.324	5.072	13976
471.396	3.737	14128
475.133	3.937	14240
479.070	11.178	14358
490.249	5.673	14693
495.921	2.169	14863
498.090	1.835	14928
499.926	1.869	14983
501.794	2.035	15039
503.830	1.869	15100
505.698	3.370	15156
509.069	2.603	15257
511.671	9.210	15335
520.881	1.935	15611
522.816	7.641	15669
530.458	1.502	15898
531.959	2.102	15943
534.062	4.738	16006
538.800	4.305	16148
543.104	2.669	16277
545.774	8.743	16357
554.516	16.651	16619
571.167	5.239	17118
576.406	1.335	17275
577.741	1.201	17315
578.942	40.876	17351
619.818	22.657	18576
642.476	6.273	19255
648.749	3.203	19443
651.952	2.770	19539
654.722	1.969	19622
656.691	1.268	19681
657.959	0.834	19719
658.793	3.070	19744
661.863	2.169	19836
664.032	1.502	19901
665.533	1.502	19946
667.035	1.168	19991
668.203	1.668	20026
669.871	1.502	20076
671.373	1.502	20121
672.874	0.801	20166
673.675	8.209	20190
