onset	duration	onset_frame
0.000	3.303	1
3.303	6.240	100
9.543	7.441	287
16.985	3.570	510
20.555	8.809	617
29.364	2.703	881
32.067	5.606	962
37.673	2.903	1130
40.576	3.937	1217
44.513	14.015	1335
58.528	15.616	1755
74.145	11.078	2223
85.223	11.412	2555
96.635	1.535	2897
98.170	3.370	2943
101.540	2.503	3044
104.043	2.803	3119
106.846	5.239	3203
112.085	4.605	3360
116.689	3.771	3498
120.460	7.141	3611
127.601	6.740	3825
134.341	3.237	4027
137.578	14.682	4124
152.260	3.070	4564
155.330	1.935	4656
157.265	5.205	4714
162.471	2.035	4870
164.506	1.668	4931
166.175	1.468	4981
167.643	2.336	5025
169.979	8.676	5095
178.655	2.669	5355
181.324	3.003	5435
184.327	3.537	5525
187.864	2.069	5631
189.933	2.403	5693
192.336	2.403	5765
194.738	3.637	5837
198.375	2.269	5946
200.644	7.975	6014
208.619	3.270	6253
211.889	4.571	6351
216.461	4.538	6488
220.999	2.703	6624
223.702	1.468	6705
225.170	7.842	6749
233.012	7.808	6984
240.820	1.735	7218
242.555	2.469	7270
245.024	4.471	7344
249.496	4.738	7478
254.234	2.169	7620
256.403	1.401	7685
257.804	2.403	7727
260.207	1.368	7799
261.575	2.469	7840
264.044	2.736	7914
266.781	4.939	7996
271.719	1.235	8144
272.954	4.104	8181
277.058	1.368	8304
278.426	2.836	8345
281.262	14.115	8430
295.377	4.171	8853
299.548	2.035	8978
301.584	2.736	9039
304.320	6.207	9121
310.527	2.870	9307
313.396	3.937	9393
317.334	8.242	9511
325.576	1.535	9758
327.111	1.635	9804
328.746	1.802	9853
330.548	3.137	9907
333.684	2.770	10001
336.454	3.303	10084
339.757	1.769	10183
341.526	6.373	10236
347.899	4.538	10427
352.437	3.404	10563
355.841	1.602	10665
357.443	2.936	10713
360.379	5.906	10801
366.285	19.754	10978
386.039	2.970	11570
389.009	3.904	11659
392.913	5.205	11776
398.119	5.306	11932
403.424	3.003	12091
406.427	5.973	12181
412.400	3.537	12360
415.937	2.870	12466
418.807	2.202	12552
421.009	1.769	12618
422.778	1.535	12671
424.313	3.537	12717
427.850	1.368	12823
429.218	1.869	12864
431.087	15.817	12920
446.903	2.503	13394
449.406	8.409	13469
457.815	1.702	13721
459.517	5.239	13772
464.755	2.536	13929
467.291	1.335	14005
468.626	4.438	14045
473.064	6.774	14178
479.838	8.876	14381
488.714	7.308	14647
496.022	2.236	14866
498.257	3.003	14933
501.260	6.540	15023
507.801	3.003	15219
510.804	3.237	15309
514.041	5.906	15406
519.947	4.438	15583
524.385	2.803	15716
527.188	1.802	15800
528.990	6.640	15854
535.630	4.838	16053
540.468	2.002	16198
542.470	9.844	16258
552.314	5.272	16553
557.586	6.507	16711
564.093	13.414	16906
577.507	3.971	17308
581.478	2.069	17427
583.547	6.073	17489
589.620	2.803	17671
592.423	8.175	17755
600.598	1.635	18000
602.233	7.274	18049
609.508	1.935	18267
611.443	3.971	18325
615.414	5.072	18444
620.486	14.015	18596
634.501	5.239	19016
639.739	4.939	19173
644.678	6.440	19321
651.118	5.973	19514
657.091	4.872	19693
661.963	12.947	19839
674.910	2.002	20227
676.912	3.504	20287
680.415	8.876	20392
