onset	duration	onset_frame
0.000	7.408	1
7.408	6.273	223
13.681	3.470	411
17.151	8.375	515
25.527	11.112	766
36.639	3.604	1099
40.242	9.009	1207
49.252	4.004	1477
53.256	1.502	1597
54.758	11.979	1642
66.737	2.069	2001
68.806	1.368	2063
70.174	7.007	2104
77.181	3.937	2314
81.119	3.570	2432
84.689	3.637	2539
88.326	4.071	2648
92.397	1.802	2770
94.199	4.672	2824
98.871	6.073	2964
104.944	7.541	3146
112.485	2.069	3372
114.554	2.770	3434
117.323	1.835	3517
119.159	14.015	3572
133.173	2.236	3992
135.409	6.407	4059
141.816	5.673	4251
147.488	11.012	4421
158.500	8.309	4751
166.809	6.740	5000
173.549	3.003	5202
176.552	5.839	5292
182.392	5.306	5467
187.697	1.902	5626
189.599	14.148	5683
203.748	2.836	6107
206.584	12.446	6192
219.030	3.337	6565
222.367	5.773	6665
228.140	3.303	6838
231.443	2.836	6937
234.280	10.811	7022
245.091	3.637	7346
248.728	4.271	7455
252.999	10.311	7583
263.310	2.603	7892
265.913	9.610	7970
275.523	2.770	8258
278.293	3.437	8341
281.730	1.502	8444
283.231	2.102	8489
285.333	5.072	8552
290.405	1.769	8704
292.174	7.308	8757
299.482	2.703	8976
302.184	9.944	9057
312.128	3.170	9355
315.298	3.671	9450
318.969	2.102	9560
321.071	7.741	9623
328.812	6.874	9855
335.686	2.269	10061
337.955	1.468	10129
339.424	3.470	10173
342.894	1.702	10277
344.596	1.535	10328
346.131	4.772	10374
350.902	3.837	10517
354.740	10.878	10632
365.618	2.069	10958
367.687	11.846	11020
379.532	5.940	11375
385.472	2.436	11553
387.908	2.302	11626
390.210	2.770	11695
392.980	8.576	11778
401.556	10.478	12035
412.033	7.107	12349
419.141	7.274	12562
426.415	2.536	12780
428.951	2.803	12856
431.754	2.269	12940
434.023	6.440	13008
440.463	6.207	13201
446.670	7.741	13387
454.411	4.338	13619
458.749	3.470	13749
462.219	5.539	13853
467.759	3.937	14019
471.696	10.277	14137
481.973	5.172	14445
487.146	2.636	14600
489.782	4.705	14679
494.487	3.937	14820
498.424	2.536	14938
500.960	9.076	15014
510.036	2.136	15286
512.172	5.573	15350
517.744	7.942	15517
525.686	2.803	15755
528.489	1.168	15839
529.657	2.970	15874
532.627	1.835	15963
534.462	2.803	16018
537.265	5.406	16102
542.671	1.802	16264
544.473	3.404	16318
547.876	3.704	16420
551.580	4.204	16531
555.784	13.414	16657
569.199	1.301	17059
570.500	0.968	17098
571.468	4.905	17127
576.373	2.536	17274
578.909	2.102	17350
581.011	13.981	17413
594.992	11.612	17832
606.605	4.271	18180
610.876	9.410	18308
620.286	3.837	18590
624.123	3.804	18705
627.927	4.204	18819
632.131	5.306	18945
637.437	8.843	19104
646.280	8.776	19369
655.055	1.535	19632
656.590	3.470	19678
660.061	2.002	19782
662.063	1.568	19842
663.631	4.004	19889
667.635	2.870	20009
670.505	3.771	20095
674.276	2.369	20208
676.645	0.868	20279
677.512	1.401	20305
678.914	1.468	20347
680.382	1.502	20391
681.884	9.076	20436
