onset	duration	onset_frame
0.000	6.106	1
6.106	2.302	184
8.409	4.605	253
13.014	2.102	391
15.116	1.969	454
17.085	3.070	513
20.155	2.035	605
22.190	2.803	666
24.993	1.602	750
26.595	1.568	798
28.163	1.702	845
29.865	1.835	896
31.700	1.502	951
33.202	14.348	996
47.550	3.003	1426
50.553	2.436	1516
52.989	3.837	1589
56.826	1.802	1704
58.628	3.037	1758
61.665	4.204	1849
65.869	8.476	1975
74.345	1.635	2229
75.980	2.669	2278
78.649	4.104	2358
82.754	3.804	2481
86.558	3.504	2595
90.061	4.872	2700
94.933	23.158	2846
118.091	2.436	3540
120.527	3.537	3613
124.064	10.845	3719
134.909	7.141	4044
142.049	9.410	4258
151.459	6.073	4540
157.532	3.504	4722
161.036	4.338	4827
165.374	1.368	4957
166.742	4.905	4998
171.647	3.337	5145
174.984	9.143	5245
184.127	1.935	5519
186.062	4.939	5577
191.001	2.102	5725
193.103	4.505	5788
197.608	3.804	5923
201.412	5.706	6037
207.118	9.276	6208
216.394	1.835	6486
218.229	1.769	6541
219.998	7.541	6594
227.539	13.381	6820
240.920	4.972	7221
245.892	4.872	7370
250.764	8.676	7516
259.439	5.873	7776
265.312	2.236	7952
267.548	3.737	8019
271.285	1.635	8131
272.920	4.738	8180
277.659	6.974	8322
284.633	14.048	8531
298.681	4.538	8952
303.219	4.872	9088
308.091	1.635	9234
309.726	2.669	9283
312.395	5.072	9363
317.467	5.839	9515
323.307	18.219	9690
341.526	1.702	10236
343.228	2.035	10287
345.263	2.536	10348
347.799	2.202	10424
350.001	3.203	10490
353.205	6.273	10586
359.478	4.805	10774
364.283	3.003	10918
367.286	2.803	11008
370.089	4.371	11092
374.460	4.238	11223
378.698	2.302	11350
381.001	3.871	11419
384.871	9.710	11535
394.582	3.604	11826
398.185	2.136	11934
400.321	4.905	11998
405.226	3.270	12145
408.496	3.904	12243
412.400	3.437	12360
415.837	2.069	12463
417.906	8.642	12525
426.549	1.635	12784
428.184	10.411	12833
438.595	13.414	13145
452.009	1.902	13547
453.911	10.945	13604
464.855	3.137	13932
467.992	12.647	14026
480.639	11.145	14405
491.784	1.668	14739
493.452	2.469	14789
495.921	12.013	14863
507.934	9.844	15223
517.778	18.019	15518
535.797	7.241	16058
543.038	6.173	16275
549.211	3.871	16460
553.082	3.103	16576
556.185	3.937	16669
560.122	4.738	16787
564.861	11.145	16929
576.006	2.536	17263
578.542	2.836	17339
581.378	7.975	17424
589.353	1.902	17663
591.255	2.803	17720
594.058	12.580	17804
606.638	1.935	18181
608.573	4.705	18239
613.278	3.437	18380
616.715	3.137	18483
619.852	1.568	18577
621.420	18.786	18624
640.207	1.869	19187
642.075	0.601	19243
642.676	10.111	19261
652.786	3.370	19564
656.157	2.770	19665
658.926	2.936	19748
661.863	1.769	19836
663.631	1.969	19889
665.600	1.535	19948
667.135	0.734	19994
667.869	8.242	20016
