onset	duration	onset_frame
0.000	5.539	1
5.539	8.576	167
14.115	3.470	424
17.585	3.570	528
21.156	3.604	635
24.759	10.911	743
35.671	4.905	1070
40.576	6.574	1217
47.150	13.548	1414
60.697	5.773	1820
66.470	3.037	1993
69.506	9.877	2084
79.383	3.003	2380
82.387	11.812	2470
94.199	4.238	2824
98.437	3.070	2951
101.507	2.903	3043
104.410	5.272	3130
109.682	5.472	3288
115.154	8.142	3452
123.296	13.314	3696
136.610	8.042	4095
144.652	8.509	4336
153.161	4.471	4591
157.632	9.977	4725
167.610	1.135	5024
168.744	8.075	5058
176.819	1.201	5300
178.021	7.107	5336
185.128	1.268	5549
186.396	1.668	5587
188.064	7.942	5637
196.006	4.772	5875
200.778	2.669	6018
203.447	3.003	6098
206.450	1.835	6188
208.286	1.635	6243
209.921	3.270	6292
213.191	8.843	6390
222.033	6.440	6655
228.474	1.401	6848
229.875	3.070	6890
232.945	1.835	6982
234.780	4.805	7037
239.585	3.003	7181
242.588	2.302	7271
244.891	2.736	7340
247.627	4.271	7422
251.898	2.269	7550
254.167	2.269	7618
256.436	2.903	7686
259.339	5.539	7773
264.879	6.006	7939
270.885	1.502	8119
272.386	4.438	8164
276.824	2.169	8297
278.993	1.068	8362
280.061	2.669	8394
282.731	3.637	8474
286.368	5.172	8583
291.540	3.604	8738
295.144	2.403	8846
297.546	5.105	8918
302.652	5.339	9071
307.991	3.103	9231
311.094	6.440	9324
317.534	12.280	9517
329.813	7.141	9885
336.954	1.135	10099
338.089	2.503	10133
340.591	16.484	10208
357.075	5.506	10702
362.581	16.951	10867
379.532	17.785	11375
397.318	6.507	11908
403.825	2.169	12103
405.994	3.671	12168
409.664	12.880	12278
422.544	6.373	12664
428.918	4.305	12855
433.222	4.338	12984
437.560	3.437	13114
440.997	6.407	13217
447.404	1.802	13409
449.206	1.568	13463
450.774	7.541	13510
458.315	8.209	13736
466.524	5.339	13982
471.863	2.369	14142
474.232	15.883	14213
490.115	3.170	14689
493.285	7.408	14784
500.693	2.202	15006
502.895	2.736	15072
505.632	12.313	15154
517.945	5.172	15523
523.117	1.468	15678
524.585	7.508	15722
532.093	11.379	15947
543.471	19.888	16288
563.359	2.403	16884
565.762	3.437	16956
569.199	9.043	17059
578.241	1.535	17330
579.776	3.604	17376
583.380	6.006	17484
589.386	13.347	17664
602.734	2.870	18064
605.603	4.705	18150
610.308	2.102	18291
612.411	7.842	18354
620.252	2.669	18589
622.922	2.636	18669
625.558	5.773	18748
631.331	4.038	18921
635.368	4.138	19042
639.506	36.505	19166
676.011	2.002	20260
678.013	3.504	20320
681.517	8.876	20425
