onset	duration	onset_frame
0.000	3.904	1
3.904	2.803	118
6.707	4.104	202
10.811	2.903	325
13.714	4.438	412
18.152	11.379	545
29.531	3.704	886
33.235	3.070	997
36.305	3.804	1089
40.109	1.735	1203
41.844	8.876	1255
50.720	3.270	1521
53.990	2.436	1619
56.426	1.802	1692
58.228	6.774	1746
65.002	2.836	1949
67.838	4.838	2034
72.676	4.338	2179
77.014	3.470	2309
80.485	5.039	2413
85.523	2.803	2564
88.326	6.841	2648
95.167	3.871	2853
99.037	4.939	2969
103.976	4.505	3117
108.481	1.401	3252
109.882	8.876	3294
118.758	10.678	3560
129.436	5.439	3880
134.875	1.468	4043
136.343	1.468	4087
137.812	1.735	4131
139.547	4.538	4183
144.085	3.704	4319
147.789	11.078	4430
158.867	6.407	4762
165.274	1.635	4954
166.909	2.236	5003
169.145	2.236	5070
171.380	5.105	5137
176.486	2.503	5290
178.988	3.237	5365
182.225	17.151	5462
199.376	1.702	5976
201.078	3.704	6027
204.782	6.040	6138
210.822	1.435	6319
212.257	4.405	6362
216.661	3.437	6494
220.098	2.336	6597
222.434	5.105	6667
227.539	2.436	6820
229.975	12.146	6893
242.121	4.271	7257
246.392	4.939	7385
251.331	7.441	7533
258.772	15.316	7756
274.088	1.535	8215
275.623	4.571	8261
280.195	2.870	8398
283.064	4.805	8484
287.869	2.269	8628
290.138	1.635	8696
291.773	1.902	8745
293.675	5.940	8802
299.615	2.703	8980
302.318	2.069	9061
304.387	7.675	9123
312.061	12.446	9353
324.508	3.437	9726
327.945	4.104	9829
332.049	3.103	9952
335.152	7.141	10045
342.293	6.407	10259
348.700	1.368	10451
350.068	9.944	10492
360.012	2.302	10790
362.314	1.735	10859
364.049	1.401	10911
365.451	5.406	10953
370.857	2.336	11115
373.192	10.044	11185
383.236	9.577	11486
392.813	4.638	11773
397.451	4.171	11912
401.622	4.505	12037
406.127	10.444	12172
416.571	2.970	12485
419.541	1.769	12574
421.310	3.704	12627
425.014	1.468	12738
426.482	5.539	12782
432.021	7.508	12948
439.529	6.373	13173
445.902	4.071	13364
449.973	3.337	13486
453.310	8.375	13586
461.685	3.037	13837
464.722	3.771	13928
468.493	6.807	14041
475.300	3.103	14245
478.403	1.301	14338
479.704	1.401	14377
481.106	4.338	14419
485.444	5.172	14549
490.616	20.522	14704
511.137	1.401	15319
512.539	4.438	15361
516.977	9.210	15494
526.187	3.771	15770
529.957	1.535	15883
531.492	5.506	15929
536.998	3.637	16094
540.635	9.877	16203
550.512	10.778	16499
561.290	4.705	16822
565.995	1.301	16963
567.297	10.678	17002
577.974	2.503	17322
580.477	2.503	17397
582.980	12.947	17472
595.927	1.401	17860
597.328	1.068	17902
598.396	3.103	17934
601.499	4.104	18027
605.603	3.070	18150
608.673	4.104	18242
612.778	2.035	18365
614.813	3.237	18426
618.050	14.015	18523
632.065	6.707	18943
638.772	2.536	19144
641.308	2.436	19220
643.744	5.940	19293
649.683	3.704	19471
653.387	2.069	19582
655.456	8.609	19644
664.065	2.736	19902
666.801	11.512	19984
678.313	12.713	20329
