h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
212	359	1
204	357	1
190	361	3
303	184	3
303	184	4
345	166	6
192	160	6
192	161	6
193	161	6
194	160	7
194	160	7
195	159	7
196	157	8
196	157	8
196	157	8
196	157	8
197	157	8
197	157	7
197	157	7
198	157	7
198	157	6
198	157	6
88	554	6
86	554	5
86	554	4
86	550	4
86	547	3
88	547	2
88	546	2
88	545	1
90	545	1
90	543	2
90	542	2
92	541	2
92	539	2
90	537	3
94	536	3
94	534	2
94	532	2
94	529	2
96	527	2
96	523	3
96	520	2
96	518	2
96	514	3
96	511	3
96	509	2
94	507	2
94	506	2
96	509	2
96	509	3
96	510	3
96	512	3
98	515	3
100	518	2
104	519	5
112	523	5
269	162	5
269	162	5
269	162	5
269	161	5
269	161	6
269	160	7
269	160	7
271	160	7
271	160	7
140	527	7
239	590	6
239	591	6
239	591	6
239	592	6
239	593	6
238	595	6
238	595	6
239	595	6
239	595	6
239	595	6
239	595	6
239	595	6
239	595	6
240	595	6
240	595	6
240	595	6
239	595	7
239	595	7
239	595	8
239	595	8
241	592	8
241	592	8
241	592	8
240	592	8
241	591	8
241	590	8
240	590	8
239	590	8
239	590	8
239	588	8
239	587	8
239	586	8
239	586	8
239	586	8
241	586	8
241	586	8
241	584	8
243	583	8
241	583	8
243	582	8
243	582	8
243	583	8
243	583	8
243	584	6
261	160	6
245	586	6
245	586	6
245	586	6
245	587	5
243	590	5
243	590	5
243	590	5
243	591	6
140	534	6
140	534	5
140	533	4
138	533	4
136	533	4
134	533	6
100	545	5
98	545	5
80	357	4
84	356	2
88	354	2
90	353	2
92	353	1
94	352	1
94	352	1
96	351	1
94	352	1
94	353	1
92	354	1
92	354	1
92	354	1
92	355	1
92	356	1
92	356	1
92	357	1
92	357	1
92	357	1
92	358	1
92	358	1
90	359	1
90	360	1
90	361	1
90	361	1
90	361	1
90	361	1
92	361	1
92	361	1
92	361	1
92	361	1
92	361	1
90	360	1
90	359	1
92	357	1
92	355	1
94	352	1
96	349	1
100	344	1
102	339	2
104	333	3
104	328	5
100	288	3
100	292	3
100	292	3
100	292	3
100	292	3
100	296	3
100	297	3
100	297	3
98	297	3
98	297	3
98	300	3
98	301	4
96	301	5
96	301	6
96	301	7
96	305	7
96	306	7
124	413	7
124	413	7
124	412	4
124	412	5
124	411	6
124	411	6
124	411	5
124	410	5
124	410	5
124	410	6
124	410	6
124	410	6
104	569	5
104	569	5
104	568	5
104	568	5
120	403	4
120	401	4
118	395	3
116	389	2
114	384	1
112	381	1
110	379	1
108	374	1
106	370	1
106	368	1
106	370	1
106	370	1
106	368	1
106	367	1
106	366	1
106	365	1
104	365	1
104	363	1
104	362	1
104	359	1
104	356	2
106	354	2
104	356	2
102	353	2
102	352	3
104	350	5
102	350	6
98	346	4
100	345	6
257	568	6
255	568	6
255	568	6
255	568	6
255	568	6
255	568	6
255	568	5
255	568	5
255	568	5
255	568	5
255	568	5
255	569	5
255	569	5
255	570	6
253	572	6
253	572	6
253	572	6
253	572	6
255	572	6
255	572	6
255	572	6
255	573	6
255	573	6
255	574	6
255	574	6
257	574	6
257	574	6
257	575	6
257	575	5
259	575	5
257	577	5
257	577	5
257	577	5
257	577	5
257	577	5
257	577	5
257	577	5
257	577	5
257	577	5
255	577	6
255	577	6
255	577	7
255	577	6
253	578	6
253	578	7
253	578	8
253	578	8
251	581	8
249	581	8
249	581	8
249	581	8
249	581	8
247	581	8
247	581	8
247	581	8
273	143	8
273	142	8
273	141	8
136	515	6
132	516	3
136	278	2
134	279	2
132	279	2
134	277	2
136	274	2
138	270	2
140	270	2
140	270	2
142	270	2
144	270	2
126	512	2
126	511	2
126	510	2
126	509	2
126	509	2
126	509	2
126	509	2
126	509	2
126	509	2
126	509	2
153	211	2
128	509	2
153	209	2
153	207	2
153	207	2
152	207	2
152	207	2
152	207	2
151	207	2
150	207	2
150	207	2
150	207	2
150	207	2
148	207	2
148	207	2
148	207	2
148	207	2
148	207	2
148	207	2
148	207	2
148	207	2
148	207	1
148	207	1
148	207	1
148	207	1
148	207	1
148	207	1
147	207	1
147	207	1
147	207	1
146	207	1
146	207	1
146	207	1
144	207	2
144	207	2
144	207	2
144	207	1
142	210	2
142	211	2
142	211	2
141	214	3
140	215	3
140	216	3
140	216	3
140	219	3
138	220	3
140	527	3
138	527	3
140	527	3
140	527	2
142	527	1
142	528	1
142	527	1
142	527	1
142	528	1
142	528	1
143	527	1
144	528	1
144	527	1
145	527	1
145	526	1
145	525	1
145	524	2
145	523	2
144	521	2
144	518	2
144	516	2
146	515	2
146	511	2
146	507	2
146	503	2
150	500	2
136	150	3
132	153	2
134	153	2
134	153	3
132	156	2
130	157	2
124	161	2
100	171	2
100	171	2
102	171	2
110	166	2
118	162	2
124	160	2
126	157	2
128	156	2
126	153	2
124	153	1
122	151	1
116	148	1
108	144	2
106	144	3
104	143	4
102	142	5
102	139	5
100	137	5
100	136	6
339	592	6
339	592	6
337	595	6
153	559	6
155	563	6
155	563	7
335	595	7
335	595	8
219	532	7
84	252	8
84	256	6
86	261	5
88	265	4
88	265	4
88	265	3
90	270	2
90	273	2
90	274	3
92	277	3
92	279	2
94	282	3
94	287	3
94	288	3
96	292	4
98	299	2
98	304	3
179	563	3
180	563	3
181	563	3
181	559	3
182	554	3
184	554	3
184	554	3
185	554	3
186	554	3
118	383	3
120	389	2
120	397	2
122	397	1
122	398	1
122	402	1
122	406	1
124	407	1
126	407	1
124	407	1
124	407	1
124	406	1
124	406	1
124	406	1
124	403	1
124	401	1
124	397	1
124	393	1
122	389	1
124	383	1
126	377	1
