h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
225	358	1
227	361	1
237	365	1
247	374	1
249	379	2
253	388	2
255	392	4
257	393	5
141	115	5
141	114	5
141	114	4
141	114	2
141	114	1
141	114	1
142	114	1
143	115	1
142	115	1
142	115	1
143	115	1
142	115	1
142	115	1
142	114	1
141	114	1
141	114	1
141	114	1
141	115	1
141	115	1
141	115	1
141	115	1
141	115	1
141	115	1
141	115	1
141	115	1
141	115	1
141	116	1
141	116	1
141	116	1
141	116	1
141	116	1
141	116	1
141	116	1
141	117	1
141	117	1
141	117	1
141	117	1
141	117	1
140	117	1
140	117	1
140	117	1
139	117	1
140	119	1
141	120	1
141	120	2
141	121	2
141	121	2
141	123	2
141	124	2
141	125	2
142	126	2
143	128	2
143	129	2
144	130	2
145	133	3
145	134	3
146	135	3
203	359	3
203	359	3
203	360	3
122	552	3
122	551	3
120	550	3
122	550	3
120	550	3
120	550	3
120	550	3
120	548	3
120	548	4
120	547	4
120	547	4
120	546	4
122	546	4
196	509	4
196	509	4
197	507	4
196	506	4
196	505	4
196	505	4
195	505	4
195	505	3
194	505	3
194	505	3
193	505	3
193	505	3
193	506	3
193	506	3
193	507	3
192	509	3
192	509	3
192	509	3
192	509	3
191	510	3
191	510	3
191	511	3
190	512	3
190	512	3
190	514	3
190	514	3
190	518	3
190	519	3
190	519	3
190	519	3
190	518	3
190	518	3
190	518	3
190	518	3
190	518	3
190	517	3
191	516	3
191	516	3
191	516	3
191	516	3
191	516	3
191	518	4
190	518	4
213	397	3
214	397	4
215	395	4
217	394	4
219	393	4
223	392	2
259	377	2
259	377	2
259	379	2
259	379	2
257	379	2
257	379	2
255	379	1
256	383	1
256	383	1
257	384	1
257	384	1
257	384	1
257	385	1
255	386	1
255	388	1
255	386	1
255	386	1
255	386	1
255	385	1
253	385	1
253	385	1
253	385	1
253	384	1
253	383	1
253	383	1
251	383	1
251	383	1
251	383	1
251	383	1
251	383	1
251	381	1
251	381	1
251	381	1
251	380	2
253	379	2
253	379	2
253	379	2
253	379	2
255	377	2
255	377	2
255	377	2
255	377	2
257	376	2
257	376	2
257	376	2
257	376	2
257	377	2
259	379	2
259	379	2
259	379	2
259	380	2
259	383	2
261	384	2
259	384	2
259	385	2
259	388	2
259	388	2
259	389	2
259	390	2
259	392	2
259	392	2
259	392	2
257	394	2
257	395	2
257	395	2
257	395	2
257	395	2
255	397	2
253	395	2
253	395	2
251	395	2
249	394	3
249	394	4
114	326	4
116	328	1
116	329	1
118	331	1
118	331	1
120	332	1
120	332	1
120	332	1
120	332	1
120	331	1
122	329	1
122	328	1
122	328	1
122	328	1
122	327	1
122	326	1
120	327	1
120	327	1
118	328	1
118	328	1
116	329	1
116	331	1
114	332	1
114	333	1
114	334	1
112	337	1
110	345	1
112	349	1
114	353	1
112	356	2
110	363	2
108	367	2
114	367	3
227	375	3
221	375	2
221	376	2
227	379	2
237	383	2
247	388	2
249	392	2
249	392	2
253	393	2
257	397	2
257	397	1
259	399	2
257	399	2
255	397	1
255	397	1
253	395	2
255	395	2
255	397	2
251	393	2
245	389	2
233	383	2
219	379	2
217	379	2
217	376	2
210	374	2
204	371	2
200	370	2
198	370	3
198	368	3
136	356	3
126	354	3
367	344	3
367	342	3
369	342	2
367	341	2
367	341	2
365	340	2
365	340	2
365	340	2
365	340	2
365	340	2
365	340	2
367	341	2
367	341	2
367	341	2
367	342	2
367	343	2
367	345	2
367	346	2
367	346	2
367	347	2
367	348	2
367	349	2
367	351	2
367	351	2
367	352	2
367	353	2
100	374	2
102	374	2
102	374	2
104	374	2
104	374	2
106	374	2
108	374	2
108	374	2
108	374	2
108	372	2
110	374	2
110	374	2
110	372	2
110	372	2
110	371	2
110	371	2
110	371	2
110	371	2
110	371	2
110	371	2
112	371	2
110	371	2
110	371	2
110	371	2
110	371	2
110	371	2
110	371	2
110	372	2
110	372	2
110	372	2
110	374	2
110	374	2
110	374	2
110	374	2
108	372	2
371	352	2
371	352	2
371	351	2
108	370	2
371	351	2
371	350	2
110	370	2
108	368	2
108	367	2
108	367	2
108	367	2
108	366	2
108	366	2
110	366	2
110	366	2
110	366	2
110	366	1
110	366	1
108	366	1
106	366	2
104	366	2
104	366	2
104	366	2
104	367	2
106	367	2
106	367	2
106	367	2
106	368	2
106	368	2
106	368	2
104	368	2
104	368	2
106	370	2
106	370	2
106	370	2
108	370	2
110	370	2
110	370	2
110	370	2
108	370	2
108	370	2
108	370	2
108	368	2
108	368	2
108	368	2
108	367	2
108	367	2
108	366	2
108	366	2
108	365	2
108	365	2
108	365	2
108	364	2
108	363	2
108	363	2
108	362	2
108	362	2
108	362	2
108	361	2
108	361	2
108	361	2
108	361	2
108	361	2
108	361	2
106	361	2
106	361	2
106	361	2
106	361	2
106	361	2
106	360	2
104	359	2
104	359	2
104	358	2
104	358	2
104	358	2
104	358	2
104	358	2
104	358	2
104	357	2
102	356	2
102	355	2
102	354	2
104	353	2
104	352	1
104	350	1
104	348	1
104	346	1
104	344	1
104	342	1
102	339	1
102	336	1
102	333	1
100	331	1
100	328	2
100	324	2
100	322	2
102	318	2
102	318	2
102	318	2
102	318	2
102	317	2
102	317	2
102	317	2
102	317	2
102	317	2
102	315	2
104	315	2
104	315	2
106	315	2
106	315	2
106	315	2
106	315	2
106	314	2
106	314	2
106	314	2
108	314	2
108	314	2
108	314	2
108	314	2
108	314	2
108	314	2
110	315	1
108	315	2
108	315	1
108	315	1
110	315	1
110	317	1
108	317	1
108	318	1
108	318	1
108	318	1
108	319	1
108	319	1
108	319	1
108	319	1
108	321	1
108	321	1
108	322	1
