h	w	p
215	359	1
215	358	1
219	366	1
166	351	2
160	357	3
160	350	4
130	220	1
130	220	1
128	220	1
128	220	1
126	220	1
126	219	1
126	218	1
126	216	1
126	216	1
126	216	1
126	215	1
126	214	1
126	214	1
126	213	1
126	213	1
126	213	1
126	211	1
126	211	2
126	211	2
126	210	2
126	210	2
126	209	2
126	209	2
124	209	2
124	207	2
124	207	2
124	207	2
124	207	2
124	207	2
134	484	2
134	484	2
132	484	2
132	483	2
132	483	2
132	483	2
132	483	2
132	482	2
132	482	2
126	206	2
126	205	2
126	205	2
126	205	2
124	205	2
124	206	2
124	206	2
124	206	2
126	206	2
126	205	2
126	205	2
126	205	2
126	205	2
126	204	1
126	204	1
126	204	1
126	202	1
126	202	1
126	202	1
126	202	1
126	202	1
126	202	1
126	201	1
126	200	1
124	198	1
124	198	1
124	198	1
124	198	1
124	197	1
124	196	1
124	195	1
124	193	1
124	193	1
124	193	1
124	192	1
124	191	1
124	189	1
124	189	1
124	189	1
124	189	1
124	189	1
124	189	1
124	189	1
126	189	1
126	189	1
126	189	1
128	189	1
128	189	1
128	189	1
128	189	1
128	189	1
128	189	1
130	189	1
130	189	1
132	191	1
132	192	1
132	193	1
132	193	1
132	196	1
132	198	1
132	202	1
130	202	1
128	206	1
128	209	1
126	211	1
124	215	1
124	216	1
122	218	1
122	219	1
120	219	1
120	220	1
120	220	1
120	221	1
120	221	1
120	220	1
118	220	1
118	220	1
118	220	1
118	219	1
118	218	1
118	216	1
118	216	1
120	216	1
120	215	1
120	213	1
118	211	1
120	211	1
120	211	1
120	211	1
122	210	1
122	210	1
122	210	1
122	209	1
122	209	1
122	209	1
120	209	1
120	209	1
120	209	1
122	207	1
122	207	1
120	209	1
120	209	1
120	209	1
120	209	1
118	209	1
116	210	1
116	210	2
118	210	2
154	435	2
154	437	1
154	437	1
152	435	1
150	434	1
150	433	1
148	433	1
146	430	1
144	429	1
142	428	1
142	428	1
140	425	1
140	425	1
138	425	1
138	425	1
138	425	1
138	425	1
138	425	1
138	425	1
138	424	1
138	424	1
138	424	1
138	424	1
138	424	1
138	424	1
138	422	1
138	421	1
138	420	1
138	420	1
138	419	1
136	419	1
136	419	1
134	416	1
134	416	1
134	415	1
132	415	1
132	415	1
132	415	1
132	415	1
132	415	1
130	415	1
130	415	1
130	415	1
130	415	1
130	411	1
130	408	1
132	406	1
134	402	1
136	399	1
138	397	1
142	393	1
144	390	1
146	388	1
148	385	1
148	383	1
150	381	1
150	379	1
148	375	1
148	374	1
148	371	1
148	370	1
148	370	1
146	370	1
148	370	1
146	368	1
146	368	1
146	368	1
146	367	1
146	367	1
148	365	1
150	365	1
150	365	1
150	365	1
148	362	1
148	362	1
148	361	1
148	361	1
146	361	1
146	359	1
144	358	1
144	357	1
144	356	1
144	356	1
144	354	1
144	354	1
142	354	1
140	354	1
140	353	1
142	353	1
144	353	1
144	352	1
144	352	1
146	352	1
146	351	1
148	351	1
148	351	1
148	350	1
148	349	1
148	349	1
148	349	1
146	348	1
146	348	1
146	348	1
146	348	1
144	346	1
142	346	1
142	346	1
142	347	1
144	347	1
146	348	1
146	348	1
146	349	1
146	350	1
146	350	1
150	352	1
150	352	1
150	353	1
150	354	1
150	354	1
150	356	1
150	356	1
148	357	1
148	358	1
148	358	1
148	360	1
146	361	1
146	362	1
146	363	1
146	365	1
144	365	1
142	365	1
140	365	1
140	366	1
138	366	1
140	368	1
138	368	1
138	371	1
140	375	1
142	379	1
142	383	1
138	385	1
138	389	1
138	392	1
136	395	1
134	398	1
134	401	1
132	404	1
132	407	1
132	410	1
130	413	1
130	416	1
130	420	1
130	420	1
132	421	1
132	420	1
132	420	1
132	420	1
132	420	1
132	420	1
132	420	1
132	421	1
132	421	1
132	421	1
132	421	1
134	422	1
134	422	1
134	422	1
134	424	1
134	424	1
134	424	1
134	424	1
134	424	1
134	424	1
134	424	1
136	424	1
136	424	1
136	424	1
136	424	1
