h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	357	1
202	355	1
178	374	1
178	383	2
255	319	3
255	319	4
263	319	4
182	354	4
182	354	4
285	279	5
285	270	5
285	265	4
285	261	6
285	256	6
285	256	6
285	256	6
285	259	5
285	259	5
285	259	5
164	210	5
163	210	5
163	210	4
162	210	4
162	210	4
162	209	4
162	210	4
162	210	4
161	210	4
159	210	3
158	210	3
157	210	3
156	210	3
156	209	3
156	209	3
155	209	3
154	209	3
155	207	3
154	207	3
154	207	3
122	566	3
122	566	3
122	566	3
122	566	3
122	566	4
122	566	4
122	566	4
122	566	4
154	207	3
154	207	3
154	207	3
155	207	3
155	207	3
155	207	3
155	207	3
155	207	3
155	207	3
155	207	3
155	209	3
155	209	3
155	209	3
155	210	2
155	210	2
154	211	2
154	211	1
154	211	2
154	213	3
154	213	3
153	214	3
152	214	3
152	215	3
152	215	3
122	566	4
120	566	4
120	566	3
120	566	3
120	566	2
120	566	1
120	566	1
120	566	1
120	566	1
120	566	1
120	566	1
120	566	1
120	566	1
120	565	1
120	565	1
120	565	2
120	565	2
120	565	2
120	565	2
120	565	2
120	565	2
120	565	2
120	565	2
120	565	2
120	565	2
120	566	2
120	566	1
120	568	1
118	568	1
118	568	1
118	568	1
118	569	1
118	570	1
118	570	1
118	572	1
118	572	1
118	572	1
118	572	1
116	572	1
116	572	1
116	572	1
116	572	1
116	572	1
116	572	1
118	572	1
118	572	1
118	572	1
118	572	1
118	572	3
120	572	4
182	319	5
180	314	2
180	315	1
181	315	1
182	315	1
181	319	1
179	324	1
176	327	1
176	328	1
174	332	1
172	337	1
168	342	1
164	348	1
158	357	2
154	365	2
152	368	1
148	372	1
146	376	1
146	381	1
142	383	1
142	384	1
142	388	1
142	390	1
144	394	1
146	397	1
144	397	1
146	399	1
146	401	1
146	401	1
146	401	1
146	403	1
146	404	1
146	404	1
146	406	1
146	406	1
148	406	1
148	407	1
148	407	1
148	407	1
148	407	1
146	407	1
146	407	1
146	407	1
146	408	1
148	408	1
148	408	1
148	410	1
148	410	1
148	410	1
150	410	1
150	410	1
148	410	1
148	410	1
150	410	1
150	410	1
150	410	1
150	410	1
150	410	1
150	410	1
150	410	1
150	410	1
148	410	1
148	410	1
148	410	1
146	410	1
146	410	1
146	410	1
148	410	1
148	410	1
146	410	1
146	408	1
146	408	1
146	408	1
146	408	1
146	407	1
146	407	1
146	407	1
148	406	1
148	406	1
148	407	1
148	406	1
148	406	1
148	407	1
146	407	1
146	407	1
144	407	1
142	408	1
142	410	1
140	410	1
140	411	1
140	411	1
140	412	1
140	413	1
140	415	1
140	415	1
140	415	1
138	416	1
138	416	1
138	416	1
138	416	1
140	416	1
140	416	1
140	416	1
142	416	1
142	416	1
142	415	1
142	415	1
140	415	1
140	415	1
140	413	1
140	412	1
140	412	1
142	411	1
142	411	1
144	411	1
144	411	1
146	410	1
146	410	1
148	410	1
150	410	1
152	410	1
152	410	1
152	410	1
154	410	1
154	410	1
156	408	1
154	407	1
154	407	1
154	407	1
154	407	1
152	407	1
152	407	1
150	406	1
150	406	1
148	406	1
144	406	1
144	403	1
142	401	1
142	401	1
140	401	2
138	397	2
136	397	2
134	288	2
134	288	2
136	288	2
136	288	2
136	288	2
136	288	2
134	288	6
114	568	7
114	568	3
114	568	3
114	568	2
114	568	2
114	568	2
114	568	2
114	568	2
112	568	2
112	568	1
112	568	1
112	568	1
112	568	1
112	568	1
112	568	1
112	568	1
112	568	1
112	568	2
112	568	2
112	568	2
110	568	1
110	568	1
110	568	1
110	568	1
110	568	2
110	568	2
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	566	1
110	566	1
110	566	1
110	566	1
110	566	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
110	568	1
108	568	1
108	568	1
110	568	1
110	568	1
110	568	1
110	569	1
110	569	3
122	394	3
120	393	2
120	392	2
120	392	2
120	392	2
120	391	2
120	390	2
120	390	2
120	389	2
120	389	2
120	389	2
120	389	2
120	389	2
120	389	2
120	389	1
120	389	1
120	389	1
120	389	1
120	389	1
120	389	1
120	389	1
120	388	1
120	388	1
120	388	1
120	388	1
120	388	1
118	388	1
118	388	1
118	388	1
118	388	1
118	388	1
118	388	2
118	388	2
118	388	2
118	388	2
118	388	2
118	388	2
116	388	2
116	388	2
116	388	2
116	388	2
116	388	2
116	388	2
116	388	2
116	388	2
116	388	2
116	388	2
116	388	3
116	388	3
116	388	2
116	388	2
116	388	2
116	388	2
118	389	2
118	389	2
118	389	2
118	389	2
118	389	2
118	389	2
118	389	2
118	389	2
116	389	2
116	389	2
116	389	2
116	389	2
116	389	3
116	389	3
116	389	3
116	389	3
116	389	3
116	389	3
116	389	3
116	389	2
116	389	2
116	389	2
116	388	2
116	388	2
116	388	2
116	388	2
118	388	2
118	388	2
118	388	2
120	388	2
122	388	2
122	388	2
116	210	2
116	209	2
116	207	2
114	206	2
112	205	2
112	204	2
112	204	2
112	202	1
110	202	1
112	202	1
114	205	1
114	205	1
114	206	1
116	207	1
118	209	1
124	211	1
128	215	1
130	215	1
132	216	1
134	216	1
136	218	1
136	218	1
136	216	1
136	216	1
136	216	1
136	216	1
