h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
210	358	1
196	370	1
192	361	2
253	361	1
253	357	1
253	358	1
253	359	1
253	360	1
253	360	1
251	360	1
251	360	1
251	360	1
249	360	1
249	360	1
249	360	1
247	359	1
247	359	1
247	359	1
247	360	1
245	360	1
245	360	1
247	360	1
247	359	1
247	359	1
247	358	1
247	358	1
247	358	1
247	357	1
249	357	1
249	357	1
251	358	1
251	358	1
251	358	1
253	358	1
253	358	1
255	357	1
255	357	1
255	357	1
255	357	1
257	357	1
257	357	1
257	358	1
257	359	2
257	359	2
257	359	2
259	359	2
259	358	2
259	359	2
261	359	2
261	360	2
263	360	2
263	361	2
265	363	2
265	365	2
267	365	2
267	366	2
267	366	2
269	367	2
269	368	2
271	370	2
273	370	2
273	370	2
275	371	2
275	370	2
277	371	2
277	371	2
279	370	2
279	371	2
281	371	2
281	371	2
283	370	2
202	379	2
202	379	2
202	379	2
202	379	2
202	379	2
202	379	2
203	379	2
203	383	2
203	383	2
203	383	2
203	383	2
203	383	1
203	383	1
202	379	1
203	383	1
202	383	1
202	383	1
202	383	1
203	383	1
202	379	1
202	379	1
202	379	1
201	379	1
201	376	1
201	375	1
200	374	1
200	370	1
200	370	2
199	370	2
199	370	2
198	366	2
198	365	2
198	365	2
198	365	2
197	365	2
196	365	2
196	365	2
195	365	2
194	365	2
194	365	2
194	365	2
193	365	3
192	365	3
192	365	3
192	365	3
192	365	3
191	367	3
190	370	3
190	367	3
190	367	3
190	366	3
190	366	3
190	365	3
200	315	3
198	324	1
193	342	1
193	342	1
193	341	1
192	341	1
192	340	1
192	340	1
192	339	1
192	339	3
191	339	3
80	379	4
80	379	4
80	379	3
80	379	2
80	379	2
80	379	2
80	379	2
80	379	2
80	379	1
82	379	1
82	379	1
82	379	1
82	379	1
82	379	1
82	379	1
82	379	1
82	379	1
82	379	1
82	379	2
82	379	2
82	379	2
82	379	2
82	379	2
82	379	2
82	379	3
82	379	3
82	380	3
82	380	2
82	380	2
82	380	2
82	380	2
82	381	2
82	381	2
82	381	2
82	383	2
82	383	2
82	383	2
82	383	2
82	383	2
82	383	2
82	383	2
82	383	2
82	384	2
82	384	2
82	384	2
82	384	2
82	384	2
80	384	2
80	384	2
80	384	2
80	384	2
80	385	2
80	385	3
80	385	3
82	386	3
82	386	3
82	386	2
82	386	2
82	386	2
82	386	2
82	386	2
82	386	2
82	386	2
82	386	2
82	386	2
82	386	2
82	386	1
82	386	1
82	386	1
82	386	1
82	386	1
82	386	1
82	386	1
82	386	1
82	386	1
82	386	1
82	386	1
84	387	1
84	387	1
84	386	1
84	387	1
84	387	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
84	388	1
86	389	1
86	390	1
86	390	1
86	392	2
150	491	2
151	487	2
152	484	1
152	484	1
150	483	1
150	482	1
150	482	1
150	482	1
148	482	1
148	482	1
148	482	1
148	483	1
148	483	1
148	483	1
148	483	1
146	483	1
146	484	1
146	483	1
144	484	1
144	484	1
144	487	1
144	487	1
142	487	1
140	487	1
140	487	1
140	488	1
138	489	1
138	491	1
138	491	1
138	492	1
138	493	1
136	494	1
138	496	1
140	497	1
142	500	1
142	500	1
142	500	1
142	500	1
142	500	1
144	502	1
144	502	1
144	502	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
144	501	1
146	502	1
146	502	1
146	502	1
146	502	1
146	502	1
146	502	1
146	502	1
146	502	1
146	502	1
146	502	1
147	502	1
148	502	1
148	502	1
148	502	1
148	502	1
148	502	1
148	502	1
148	502	1
148	502	1
148	502	1
148	503	1
148	503	1
148	503	1
148	503	1
148	503	1
148	503	1
148	502	1
148	502	1
148	502	1
148	502	1
150	503	1
148	502	1
148	502	1
148	502	1
150	501	1
148	500	1
148	500	1
148	500	1
148	500	1
146	498	1
146	497	1
144	496	1
144	496	1
144	496	1
142	493	1
138	491	1
134	487	1
134	487	1
132	484	1
132	483	1
132	482	1
130	482	1
130	479	1
130	479	1
132	482	1
134	482	1
134	482	1
136	482	1
136	482	1
134	482	1
134	482	1
134	482	1
134	482	1
134	482	1
134	479	1
136	479	1
134	479	1
132	478	1
130	478	1
128	478	1
124	473	1
122	471	1
122	473	1
122	473	1
124	475	1
126	478	1
126	478	1
122	509	1
118	515	2
114	519	4
80	384	5
80	384	4
80	383	4
80	383	3
80	383	3
194	357	3
194	358	3
194	359	3
194	360	2
194	360	2
194	361	2
194	362	2
194	363	2
194	364	2
195	365	2
195	366	1
195	367	1
195	368	1
194	370	1
194	371	1
194	372	1
193	373	1
193	374	1
193	374	1
192	375	1
192	376	1
192	377	1
192	377	1
192	379	1
192	379	1
191	379	1
191	380	1
191	381	1
191	381	1
191	381	1
191	381	1
191	382	1
191	382	1
191	383	1
192	383	1
192	383	1
193	383	1
193	383	1
193	383	1
194	384	1
194	384	1
195	385	1
195	388	1
195	388	2
195	390	3
196	392	3
196	397	6
198	398	6
180	183	6
179	189	6
178	189	7
178	189	5
177	196	3
176	201	3
176	205	4
176	205	2
176	206	2
175	211	2
174	216	2
173	219	3
84	270	2
84	269	2
84	268	3
86	267	3
86	265	2
84	265	2
86	265	2
86	264	2
86	263	2
86	261	2
86	261	2
86	261	3
86	261	3
86	261	3
86	261	3
88	261	3
182	272	3
183	279	3
184	288	3
184	292	3
184	292	3
185	297	3
185	303	3
185	310	2
186	314	2
186	314	2
185	313	3
