h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
212	359	1
215	355	1
200	353	4
253	451	6
112	234	4
110	234	5
110	235	5
128	370	4
130	370	3
134	370	3
136	371	1
134	371	1
134	372	2
134	372	2
134	373	2
134	372	1
134	372	1
132	372	2
132	372	2
134	372	2
134	371	2
134	371	2
132	371	2
132	371	2
132	370	2
130	370	2
130	370	2
128	368	1
128	368	1
128	367	1
128	367	1
128	367	1
128	367	1
128	366	1
130	367	1
128	367	1
128	367	1
128	366	1
130	367	1
130	367	1
130	367	1
130	367	1
130	367	1
130	367	1
130	367	1
132	367	1
132	368	1
132	368	1
132	368	1
132	368	1
132	368	1
132	368	1
134	369	1
134	369	1
134	370	1
134	370	1
136	370	1
138	370	1
140	371	1
140	371	1
140	370	1
142	371	1
142	371	1
144	371	1
144	371	1
146	371	1
146	370	1
148	370	1
148	370	1
150	370	2
150	370	2
152	370	2
152	370	2
152	370	2
150	370	2
150	370	2
148	370	2
148	371	2
148	372	2
148	373	2
148	374	2
148	374	2
148	375	2
148	375	2
150	377	2
150	377	2
150	378	2
150	379	2
150	379	2
152	380	2
152	380	2
152	381	2
152	381	2
152	381	2
152	382	2
154	382	2
154	382	1
154	383	1
154	383	1
154	383	1
154	383	1
154	383	1
154	383	1
154	383	1
154	383	1
154	383	1
154	384	1
154	384	1
154	384	1
154	384	1
152	384	1
152	385	1
152	385	1
150	385	1
150	385	1
150	386	1
148	386	1
148	386	1
148	386	1
148	386	1
146	387	1
146	388	1
146	388	1
144	388	1
144	388	2
144	388	2
144	388	2
144	388	2
142	388	2
142	388	2
142	388	2
142	388	2
142	389	2
142	388	1
142	388	1
142	386	1
142	385	1
142	384	1
144	383	1
144	383	1
144	382	1
144	380	1
144	379	1
144	379	1
144	377	1
146	376	1
146	374	1
148	374	1
148	372	1
148	372	1
150	374	1
150	374	1
152	374	1
152	374	1
152	375	1
152	375	1
154	376	1
154	376	1
156	377	1
156	377	1
156	377	1
156	378	1
156	379	1
156	379	1
156	379	1
156	379	1
158	379	1
158	379	1
158	379	1
158	379	1
158	378	1
158	377	1
158	377	1
158	376	1
158	375	1
158	374	1
158	374	1
160	372	1
158	371	1
158	370	1
160	369	1
160	368	1
160	367	1
160	366	1
160	365	1
160	363	1
160	362	1
160	361	1
160	361	1
162	360	1
162	358	1
162	358	1
162	357	1
162	355	1
162	354	1
162	353	1
162	352	1
162	351	1
162	350	1
162	349	1
162	348	1
162	347	1
162	346	1
162	346	1
164	345	1
162	344	1
162	344	1
162	344	1
162	344	1
162	344	1
162	344	1
162	345	1
162	345	1
162	345	1
160	345	1
162	346	1
160	346	1
160	347	1
160	347	1
160	348	1
160	349	1
160	350	1
160	350	1
158	350	1
158	350	1
156	350	1
154	349	1
152	348	1
150	348	1
148	347	1
148	346	1
146	346	1
144	346	1
144	346	1
140	345	1
140	345	1
138	346	1
138	346	1
136	346	1
136	346	1
136	348	1
134	349	1
134	350	1
134	351	1
134	352	1
134	352	1
132	352	1
132	352	1
130	352	1
130	353	1
130	353	1
128	353	1
128	352	1
128	353	1
128	353	1
128	353	1
128	352	1
126	352	1
126	352	1
126	352	1
126	352	1
126	352	1
126	352	1
128	353	1
128	353	1
128	354	1
128	356	1
128	356	1
130	357	1
130	357	1
132	360	1
134	362	1
136	363	1
138	365	1
138	365	1
142	367	1
142	367	1
142	366	1
144	365	1
146	365	1
146	363	1
148	361	1
148	358	1
152	356	1
154	352	1
158	350	1
158	345	1
158	341	1
160	339	1
162	337	1
164	336	1
164	333	1
162	335	1
166	336	1
166	337	1
166	337	1
164	338	1
164	339	1
164	338	1
162	337	1
162	339	1
160	337	1
160	337	1
160	336	1
158	335	1
156	333	1
156	333	1
156	333	1
158	332	1
158	332	1
156	332	1
156	333	1
154	336	1
154	337	1
152	341	1
150	346	1
150	349	1
148	353	1
146	357	1
146	361	1
144	365	1
144	367	1
144	370	1
144	374	1
144	377	1
144	380	1
144	383	1
144	383	1
144	384	1
142	384	1
144	388	1
144	388	1
144	388	1
144	388	1
144	389	1
146	392	1
146	392	1
146	392	1
146	392	1
146	392	1
146	392	1
146	392	1
144	389	1
146	389	1
146	388	1
148	388	1
144	384	1
146	383	1
146	383	1
146	383	1
146	381	1
144	379	1
142	379	1
144	379	1
144	379	1
144	379	1
142	379	1
142	377	1
142	377	1
142	375	1
142	374	1
142	370	1
142	366	1
142	361	1
142	354	1
144	345	1
146	336	1
146	328	1
148	322	1
148	318	1
150	315	1
150	310	1
152	310	1
152	306	1
154	306	1
154	306	1
154	306	1
154	306	1
154	306	1
154	306	1
156	306	1
156	306	1
156	306	1
156	306	1
156	306	1
156	306	1
156	306	1
156	306	1
156	306	1
156	306	1
156	309	1
156	310	1
156	312	1
156	315	1
154	319	1
152	326	1
144	340	2
136	351	2
132	355	2
132	357	2
130	359	2
130	360	2
130	361	2
130	362	3
128	361	2
128	361	2
128	361	1
128	361	1
128	361	1
128	361	1
128	361	1
128	361	1
128	361	1
128	361	1
128	361	2
128	361	3
130	361	3
130	361	3
130	361	3
130	361	3
132	361	3
134	361	3
134	359	3
134	358	3
134	356	3
136	354	3
134	354	3
134	353	3
132	352	3
132	351	3
128	351	2
128	351	1
126	351	1
124	352	1
122	352	1
122	353	1
122	354	1
120	355	1
116	357	1
112	361	1
104	370	1
98	374	1
100	374	1
100	376	1
100	379	1
100	380	1
98	383	1
98	383	1
98	379	1
100	370	1
102	361	1
100	365	1
106	349	1
104	349	1
106	347	1
108	350	1
108	357	1
108	359	1
108	358	1
110	359	1
112	365	1
116	371	1
118	374	1
118	376	1
118	383	1
120	384	1
