h	w	p
215	359	1
212	358	1
214	359	1
207	383	1
208	383	1
208	379	1
213	374	1
219	370	2
202	383	3
210	376	3
221	366	3
219	367	2
223	362	2
223	358	2
219	358	3
219	358	4
217	360	4
215	361	5
215	365	4
321	401	4
319	401	4
132	260	4
132	261	4
132	261	4
132	261	4
134	261	3
134	261	4
305	384	2
303	380	2
301	379	2
299	376	2
297	376	2
297	376	2
297	375	2
295	375	2
295	375	2
295	375	2
295	375	2
293	375	1
293	375	1
293	374	1
291	374	1
291	372	1
291	373	1
291	374	1
291	374	3
291	374	4
160	198	4
160	198	3
160	198	2
160	196	2
160	193	2
159	193	2
159	192	2
159	189	2
158	192	2
156	193	2
156	193	2
156	193	2
154	196	2
153	197	2
152	198	2
152	198	2
150	198	2
150	198	2
149	198	2
148	198	2
148	198	2
148	198	2
148	198	2
148	198	2
148	198	2
148	198	2
148	198	2
147	198	2
146	198	2
146	198	2
146	197	2
146	197	2
146	196	2
146	196	2
146	193	2
146	193	2
146	193	2
146	193	2
146	193	2
116	560	2
116	560	2
116	560	2
116	560	2
116	560	2
116	560	2
116	561	2
116	561	2
116	563	2
116	563	2
116	563	2
116	563	2
116	563	2
116	563	2
116	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
151	192	2
151	192	2
151	192	2
151	192	2
151	192	2
151	192	2
118	560	2
118	560	2
118	560	2
118	560	2
118	560	2
118	560	2
118	560	2
118	561	2
118	561	2
118	561	2
120	563	2
120	563	2
120	563	2
120	563	2
120	563	2
120	563	2
120	563	2
120	563	2
120	563	2
120	563	2
120	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	563	2
118	564	2
118	564	2
118	565	2
120	568	2
120	568	2
118	568	4
136	388	3
136	388	1
138	388	1
138	388	1
140	388	1
140	388	1
142	388	1
142	388	1
142	388	1
142	388	1
142	388	1
142	388	1
142	388	1
142	388	1
142	388	1
142	388	1
142	388	1
140	388	1
140	388	1
140	388	1
140	388	1
140	388	1
140	388	1
140	388	1
140	388	1
140	388	1
138	388	1
138	388	1
138	388	1
138	388	1
138	388	1
138	388	1
136	388	1
136	388	1
136	388	1
134	388	1
134	388	1
134	388	1
134	388	1
134	388	1
134	388	1
134	389	1
134	389	1
134	389	1
134	389	1
134	389	1
132	389	1
132	389	1
130	388	1
130	388	1
130	388	1
130	388	1
130	389	1
130	389	2
140	539	4
139	541	2
138	541	2
138	541	2
138	542	2
138	542	2
138	542	2
138	543	2
138	543	2
138	543	2
137	543	2
137	543	2
138	545	2
138	545	2
137	545	2
137	545	2
137	545	2
137	545	2
137	545	2
137	545	2
138	545	2
138	543	2
138	543	2
138	543	2
138	543	2
138	543	2
137	543	2
137	543	2
137	543	2
137	543	2
137	542	2
137	542	2
137	542	2
137	542	2
137	541	2
137	541	2
138	542	2
138	542	2
138	543	2
138	543	2
138	545	2
138	545	2
138	545	2
138	546	2
138	547	2
138	550	2
138	550	2
138	550	2
138	551	2
138	554	2
138	554	2
136	554	2
136	554	2
136	551	1
136	550	1
136	550	1
135	548	1
135	548	2
135	547	2
134	546	2
126	351	2
126	351	2
126	351	1
126	350	1
126	350	1
128	350	1
128	350	1
128	350	1
128	350	1
128	349	1
128	349	1
128	349	1
128	349	1
128	349	1
128	349	1
128	349	1
128	349	1
130	349	1
130	349	1
130	350	1
130	350	1
130	351	1
130	351	1
130	352	1
130	352	1
130	352	1
130	353	1
130	353	1
130	353	1
130	353	1
130	354	1
130	354	1
130	354	1
130	354	1
130	354	1
130	354	1
130	354	1
130	354	1
130	354	1
130	353	1
130	353	1
132	353	1
132	353	1
132	353	1
132	353	1
132	353	1
132	353	1
132	354	1
132	354	1
134	354	1
134	354	1
134	355	1
134	356	1
134	356	1
134	356	1
134	356	1
134	356	2
134	356	2
134	356	2
134	356	2
134	356	2
134	357	2
136	356	2
134	357	2
134	357	2
134	356	3
134	357	3
132	357	3
130	356	3
128	355	2
128	356	2
128	357	2
128	358	2
128	358	2
126	359	2
126	361	2
126	361	2
126	362	2
126	363	2
124	365	2
124	367	2
124	370	2
124	370	2
337	315	2
337	321	2
337	326	2
337	330	2
337	330	2
337	333	2
337	340	2
128	406	2
132	407	2
136	407	2
138	407	2
140	406	2
142	406	2
146	403	2
146	401	2
148	399	2
150	397	2
152	394	2
154	392	2
154	392	2
156	389	2
158	386	1
160	383	1
160	383	2
162	379	2
164	376	2
164	371	2
166	365	2
166	362	2
166	358	2
166	353	2
168	349	2
168	345	2
170	342	2
170	342	2
170	341	2
170	339	2
172	337	2
171	335	2
170	334	3
168	333	3
168	331	3
168	328	3
166	326	3
164	324	3
162	322	3
160	319	3
160	317	3
158	315	3
158	315	3
156	313	3
156	310	3
158	308	3
158	306	3
160	306	3
160	304	3
162	301	4
164	297	4
329	457	4
329	458	4
329	458	4
327	458	4
327	458	4
327	458	4
327	458	4
327	459	4
327	459	4
327	459	4
327	459	4
327	460	4
168	270	4
168	268	4
325	460	4
325	460	4
325	460	4
325	460	4
325	459	4
325	459	4
325	459	4
325	458	4
325	458	4
325	459	4
325	459	4
325	459	4
325	459	4
325	459	4
325	459	3
325	459	3
325	459	3
325	459	3
325	458	3
325	458	3
325	458	4
325	458	4
325	458	4
325	458	4
323	457	4
323	457	4
323	457	3
323	457	4
323	456	4
323	456	3
323	455	3
323	455	3
323	455	3
323	455	3
323	455	3
323	455	3
323	455	3
323	455	3
323	455	3
323	454	3
323	454	3
323	453	3
325	453	3
325	453	3
325	453	3
325	453	3
325	453	3
325	453	3
325	453	3
325	452	3
325	452	3
325	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
327	452	3
180	255	3
179	255	3
178	255	3
178	255	3
177	255	3
176	254	3
175	254	2
174	253	2
173	252	2
172	252	1
172	252	1
171	252	1
171	252	1
169	250	1
168	250	1
168	250	1
168	250	1
168	250	1
167	249	1
166	248	1
166	248	1
166	248	1
166	249	1
166	250	1
166	250	1
166	250	1
166	251	1
166	251	1
167	252	1
167	252	1
167	252	1
167	252	1
167	252	1
166	252	1
166	252	1
166	252	1
166	252	1
166	252	1
167	253	1
168	254	1
168	255	1
169	255	1
170	256	2
170	256	2
170	256	2
169	256	2
134	516	2
134	516	2
136	518	1
136	518	1
137	518	1
138	518	1
138	519	1
140	519	1
142	520	1
142	520	1
142	520	1
143	520	1
144	520	1
144	521	1
145	523	1
145	524	1
146	524	1
146	524	1
146	525	1
146	527	1
147	528	1
147	529	1
148	532	1
146	532	1
147	534	1
147	536	1
148	538	1
147	539	1
146	541	1
147	542	1
148	542	1
149	543	1
149	545	1
149	546	1
150	546	1
150	547	1
150	547	1
150	547	1
150	547	1
150	547	1
150	546	1
150	546	1
150	546	1
149	545	1
149	545	1
149	545	1
149	545	2
229	299	2
228	299	2
228	299	1
227	299	1
227	300	1
228	301	1
227	301	1
227	301	1
227	300	1
227	300	1
227	300	1
228	299	1
227	299	1
227	297	1
227	297	1
227	297	1
227	296	1
227	296	1
228	295	1
228	295	1
229	294	1
229	292	1
229	292	1
229	292	1
229	293	1
229	294	1
229	294	1
230	294	1
231	294	1
231	295	1
231	295	1
231	295	1
231	295	1
231	295	1
231	296	1
231	296	1
231	296	1
231	296	1
231	296	1
231	296	1
231	296	1
231	296	1
230	296	1
230	296	1
229	296	1
229	296	1
229	297	1
229	297	1
228	297	1
228	297	1
229	297	1
228	297	1
228	299	1
227	299	1
227	300	1
227	301	1
227	301	1
227	301	1
227	303	2
228	305	1
229	306	1
229	306	1
229	306	2
229	308	2
229	308	2
230	308	1
229	308	1
229	308	1
230	308	1
231	308	1
231	308	1
231	308	1
231	307	1
232	306	1
232	306	1
232	306	1
231	304	1
232	304	1
232	303	1
233	303	1
233	303	1
233	303	1
233	303	1
233	303	1
233	303	1
233	303	1
233	301	1
233	301	1
233	301	1
233	301	1
234	301	1
234	301	1
233	301	1
233	301	1
233	301	1
233	301	1
233	301	1
233	301	1
233	300	1
234	301	1
234	301	1
234	301	1
235	301	1
235	301	1
235	303	1
235	305	1
235	304	1
235	304	1
235	304	1
235	304	1
235	304	1
235	304	1
235	304	1
235	304	1
235	305	1
235	305	1
235	304	1
235	304	1
234	304	1
234	304	1
233	301	1
233	301	1
233	301	1
233	301	1
232	301	1
231	301	2
230	300	2
229	299	2
228	297	2
227	297	2
227	297	2
226	296	2
225	295	2
225	295	2
223	295	2
221	292	3
137	542	2
138	541	2
138	541	1
138	541	1
140	538	1
140	538	1
140	538	1
141	538	1
142	537	1
142	536	1
142	535	1
141	533	1
141	532	1
141	530	1
142	528	1
142	525	2
142	523	2
142	519	2
142	516	2
140	512	2
140	509	2
140	506	2
140	505	2
140	502	2
138	501	2
138	501	2
138	500	2
138	500	2
140	500	1
138	500	1
136	498	1
136	498	1
136	498	1
136	498	1
136	498	1
136	498	1
136	498	1
136	498	1
136	498	1
138	500	1
138	500	1
138	500	1
138	500	1
138	500	1
138	500	1
138	500	1
138	500	1
138	500	1
138	500	1
138	500	1
138	500	1
136	500	1
136	500	1
136	500	1
136	500	1
136	500	1
136	500	1
136	500	1
136	501	1
136	501	1
136	501	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	502	1
136	501	1
134	501	1
134	501	1
134	502	1
134	502	1
134	502	1
134	503	1
134	505	1
134	505	1
134	505	1
