onset	duration	onset_frame
0.000	1.935	1
1.935	2.970	59
4.905	0.901	148
5.806	2.536	175
8.342	5.839	251
14.181	9.376	426
23.557	1.101	707
24.658	1.735	740
26.393	5.239	792
31.632	3.704	949
35.335	3.136	1060
38.472	1.201	1154
39.673	5.005	1190
44.678	1.235	1340
45.913	4.238	1377
50.150	3.871	1504
54.021	1.835	1620
55.856	6.607	1675
62.462	5.973	1873
68.435	1.201	2052
69.636	7.307	2088
76.944	8.775	2307
85.719	2.669	2570
88.388	2.603	2650
90.991	1.969	2728
92.960	3.804	2787
96.763	3.504	2901
100.267	2.002	3006
102.269	5.305	3066
107.574	2.202	3225
109.776	6.707	3291
116.483	7.207	3492
123.690	1.368	3708
125.058	1.468	3749
126.526	6.907	3793
133.433	2.603	4000
136.036	4.404	4078
140.440	1.635	4210
142.075	1.301	4259
143.377	2.336	4298
145.712	3.437	4368
149.149	0.901	4471
150.050	0.801	4498
150.851	0.801	4522
151.651	1.101	4546
152.753	1.902	4579
154.655	3.871	4636
158.525	1.335	4752
159.860	2.369	4792
162.229	3.737	4863
165.966	3.770	4975
169.736	4.104	5088
173.840	2.369	5211
176.209	4.438	5282
180.647	1.969	5415
182.616	1.702	5474
184.317	1.401	5525
185.719	1.468	5567
187.187	1.668	5611
188.855	6.406	5661
195.262	2.603	5853
197.864	6.206	5931
204.071	3.070	6117
207.140	2.870	6209
210.010	1.001	6295
211.011	2.870	6325
213.880	1.635	6411
215.515	1.568	6460
217.084	3.303	6507
220.387	2.035	6606
222.422	2.302	6667
224.725	7.341	6736
232.065	2.269	6956
234.334	5.672	7024
240.006	4.872	7194
244.878	0.868	7340
245.745	4.905	7366
250.650	4.538	7513
255.188	6.506	7649
261.695	3.070	7844
264.764	2.236	7936
267.000	0.901	8003
267.901	1.134	8030
269.035	4.438	8064
273.473	1.101	8197
274.574	7.374	8230
281.948	0.934	8451
282.883	10.577	8479
293.460	2.336	8796
295.796	11.011	8866
306.807	6.039	9196
312.846	5.138	9377
317.984	3.804	9531
321.788	2.102	9645
323.890	3.470	9708
327.360	1.268	9812
328.628	7.774	9850
336.403	1.635	10083
338.038	1.735	10132
339.773	4.037	10184
343.810	2.769	10305
346.580	4.838	10388
351.418	4.104	10533
355.522	2.803	10656
358.325	5.939	10740
364.264	5.038	10918
369.302	2.569	11069
371.872	3.203	11146
375.075	4.638	11242
379.713	6.807	11381
386.519	7.274	11585
393.793	4.805	11803
398.598	3.537	11947
402.135	4.805	12053
406.940	1.401	12197
408.341	2.970	12239
411.311	2.603	12328
413.913	23.624	12406
437.537	7.774	13114
445.312	5.506	13347
450.817	3.604	13512
454.421	4.071	13620
458.491	1.735	13742
460.226	1.869	13794
462.095	3.504	13850
465.598	3.971	13955
469.569	6.506	14074
476.076	4.972	14269
481.047	2.970	14418
484.017	4.371	14507
488.388	2.569	14638
490.957	13.180	14715
504.137	17.784	15110
521.921	3.170	15643
525.091	5.772	15738
530.864	1.768	15911
532.632	5.539	15964
538.171	2.703	16130
540.874	2.402	16211
543.276	29.663	16283
572.939	9.076	17172
582.015	6.740	17444
588.755	4.137	17646
592.892	23.724	17770
616.616	3.270	18481
619.886	2.269	18579
622.155	4.771	18647
626.926	4.338	18790
631.264	1.435	18920
632.699	3.470	18963
636.169	3.670	19067
639.839	1.668	19177
641.508	3.170	19227
644.677	3.237	19322
647.914	11.912	19419
