onset	duration	onset_frame
0.000	1.935	1
1.935	2.135	59
4.071	1.802	123
5.873	6.173	177
12.045	3.103	362
15.148	1.368	455
16.517	0.834	496
17.351	1.568	521
18.919	2.236	568
21.154	2.369	635
23.524	1.869	706
25.392	1.068	762
26.460	3.337	794
29.796	1.468	894
31.265	5.172	938
36.436	2.269	1093
38.705	1.635	1161
40.340	7.207	1210
47.547	5.873	1426
53.420	5.072	1602
58.492	2.870	1754
61.361	6.874	1840
68.235	4.938	2046
73.173	7.908	2194
81.081	1.435	2431
82.516	2.336	2474
84.851	1.168	2544
86.019	4.238	2579
90.257	12.112	2706
102.369	1.535	3069
103.904	3.370	3115
107.274	12.246	3216
119.519	2.736	3583
122.255	3.804	3665
126.059	6.940	3779
133.000	7.007	3987
140.007	1.568	4197
141.575	8.609	4244
150.183	5.239	4502
155.422	5.138	4659
160.560	1.301	4813
161.862	2.502	4852
164.364	2.269	4927
166.633	2.836	4995
169.469	1.435	5080
170.904	0.734	5123
171.638	0.934	5145
172.572	1.134	5173
173.707	0.934	5207
174.641	1.268	5235
175.909	1.101	5273
177.010	1.368	5306
178.378	1.568	5347
179.946	1.134	5394
181.081	0.968	5428
182.049	1.235	5457
183.283	1.068	5494
184.351	1.201	5526
185.552	0.767	5562
186.319	1.001	5585
187.320	1.001	5615
188.321	1.034	5645
189.356	1.168	5676
190.524	0.934	5711
191.458	1.535	5739
192.993	1.201	5785
194.194	0.901	5821
195.095	1.368	5848
196.463	1.235	5889
197.697	1.301	5926
198.999	0.934	5965
199.933	1.235	5993
201.168	1.034	6030
202.202	0.934	6061
203.136	1.101	6089
204.237	0.601	6122
204.838	1.702	6140
206.540	5.405	6191
211.945	3.504	6353
215.449	4.371	6458
219.820	1.268	6589
221.088	3.971	6627
225.058	5.973	6746
231.031	2.636	6925
233.667	9.743	7004
243.410	3.036	7296
246.446	2.369	7387
248.815	2.402	7458
251.218	4.104	7530
255.322	1.201	7653
256.523	4.204	7689
260.727	3.370	7815
264.097	1.368	7916
265.465	1.335	7957
266.800	5.072	7997
271.872	1.168	8149
273.039	2.636	8184
275.675	4.004	8263
279.679	6.106	8383
285.786	1.435	8566
287.220	4.004	8609
291.224	10.110	8729
301.334	1.134	9032
302.469	2.135	9066
304.604	1.902	9130
306.506	5.506	9187
312.012	8.375	9352
320.387	1.969	9603
322.355	2.402	9662
324.758	11.712	9734
336.469	1.301	10085
337.771	2.703	10124
340.473	1.668	10205
342.142	4.571	10255
346.713	8.108	10392
354.821	1.435	10635
356.256	4.671	10678
360.927	1.468	10818
362.395	4.705	10862
367.100	5.639	11003
372.739	2.135	11172
374.875	4.104	11236
378.979	0.801	11359
379.779	1.902	11383
381.681	12.212	11440
393.894	2.870	11806
396.763	2.736	11892
399.499	2.002	11974
401.501	5.272	12034
406.773	2.002	12192
408.775	1.235	12252
410.010	14.348	12289
424.357	1.435	12719
425.792	5.339	12762
431.131	9.810	12922
440.940	4.705	13216
445.645	15.082	13357
460.727	4.104	13809
464.831	1.301	13932
466.132	2.069	13971
468.201	2.002	14033
470.203	2.502	14093
472.706	1.768	14168
474.474	3.637	14221
478.111	7.708	14330
485.819	2.736	14561
488.555	3.937	14643
492.492	2.469	14761
494.961	3.303	14835
498.264	3.237	14934
501.501	5.973	15031
507.474	4.471	15210
511.945	4.171	15344
516.116	1.101	15469
517.217	6.273	15502
523.490	5.939	15690
529.429	1.268	15868
530.697	6.740	15906
537.437	4.171	16108
541.608	2.002	16233
543.610	1.101	16293
544.711	14.047	16326
558.758	3.203	16747
561.961	2.269	16843
564.230	1.435	16911
565.665	5.672	16954
571.337	5.472	17124
576.810	3.237	17288
580.046	2.369	17385
582.415	7.774	17456
590.190	3.637	17689
593.827	3.670	17798
597.497	3.670	17908
601.167	12.713	18018
613.880	3.003	18399
616.883	6.306	18489
623.189	2.469	18678
625.658	1.435	18752
627.093	1.568	18795
628.661	2.603	18842
631.264	4.671	18920
635.935	1.301	19060
637.237	1.268	19099
638.505	1.702	19137
640.206	3.804	19188
644.010	2.069	19302
646.079	7.674	19364
653.753	1.902	19594
655.655	8.242	19651
663.897	0.901	19898
664.797	1.201	19925
665.999	4.671	19961
670.670	8.242	20101
