onset	duration	onset_frame
0.000	0.868	1
0.868	1.201	27
2.069	5.706	63
7.774	7.508	234
15.282	3.971	459
19.253	3.103	578
22.356	4.171	671
26.527	2.703	796
29.229	2.269	877
31.498	3.103	945
34.601	13.814	1038
48.415	6.273	1452
54.688	4.271	1640
58.959	2.269	1768
61.228	2.202	1836
63.430	1.902	1902
65.332	1.702	1959
67.034	3.537	2010
70.570	10.777	2116
81.348	1.468	2439
82.816	1.802	2483
84.618	1.101	2537
85.719	3.871	2570
89.590	5.606	2686
95.195	6.273	2854
101.468	2.936	3042
104.404	3.070	3130
107.474	2.135	3222
109.609	7.207	3286
116.817	5.572	3502
122.389	3.136	3669
125.525	2.035	3763
127.561	4.905	3824
132.466	2.402	3971
134.868	7.341	4043
142.209	4.771	4263
146.980	1.835	4406
148.815	3.871	4461
152.686	11.345	4577
164.031	1.735	4917
165.766	3.403	4969
169.169	1.235	5071
170.404	1.502	5108
171.905	0.901	5153
172.806	3.470	5180
176.276	6.807	5284
183.083	2.069	5488
185.152	8.675	5550
193.827	1.301	5810
195.128	1.101	5849
196.229	2.102	5882
198.331	2.135	5945
200.467	4.071	6009
204.538	37.638	6131
242.175	1.668	7259
243.844	1.235	7309
245.078	13.881	7346
258.959	2.870	7762
261.828	6.573	7848
268.401	4.872	8045
273.273	2.336	8191
275.609	3.437	8261
279.045	5.038	8364
284.084	3.604	8515
287.687	2.202	8623
289.890	1.702	8689
291.591	2.035	8740
293.627	1.969	8801
295.595	13.347	8860
308.942	16.183	9260
325.125	2.202	9745
327.327	5.172	9811
332.499	2.169	9966
334.668	4.271	10031
338.939	3.437	10159
342.375	2.436	10262
344.811	1.969	10335
346.780	2.069	10394
348.849	1.301	10456
350.150	4.605	10495
354.754	4.104	10633
358.858	2.169	10756
361.027	1.134	10821
362.162	3.504	10855
365.665	3.370	10960
369.035	3.103	11061
372.138	1.802	11154
373.940	11.879	11208
385.819	2.369	11564
388.188	1.635	11635
389.823	2.469	11684
392.292	1.535	11758
393.827	2.569	11804
396.396	2.936	11881
399.332	7.875	11969
407.207	1.068	12205
408.275	4.505	12237
412.779	1.301	12372
414.080	1.702	12411
415.782	2.202	12462
417.984	3.303	12528
421.288	13.347	12627
434.634	3.270	13027
437.904	1.368	13125
439.272	2.469	13166
441.741	2.336	13240
444.077	2.102	13310
446.179	1.835	13373
448.014	1.201	13428
449.215	5.973	13464
455.188	1.869	13643
457.057	4.638	13699
461.695	3.770	13838
465.465	4.805	13951
470.270	2.469	14095
472.739	11.478	14169
484.217	3.770	14513
487.988	1.134	14626
489.122	2.269	14660
491.391	8.342	14728
499.733	4.972	14978
504.704	5.472	15127
510.176	10.611	15291
520.787	3.537	15609
524.324	5.939	15715
530.263	2.035	15893
532.298	3.470	15954
535.769	3.036	16058
538.805	4.838	16149
543.643	7.207	16294
550.850	8.976	16510
559.826	2.769	16779
562.595	2.169	16862
564.764	8.542	16927
573.306	4.238	17183
577.544	1.435	17310
578.978	1.468	17353
580.447	2.436	17397
582.882	1.702	17470
584.584	6.540	17521
591.124	5.973	17717
597.096	1.568	17896
598.665	5.772	17943
604.437	5.038	18116
609.476	3.337	18267
612.812	2.736	18367
615.548	2.102	18449
617.650	1.802	18512
619.452	9.109	18566
628.561	1.668	18839
630.230	2.502	18889
632.732	1.468	18964
634.200	6.607	19008
640.807	5.339	19206
646.145	2.970	19366
649.115	5.205	19455
654.320	3.303	19611
657.624	1.001	19710
658.625	1.101	19740
659.726	0.834	19773
660.560	1.435	19798
661.995	1.535	19841
663.530	1.835	19887
665.365	1.268	19942
666.633	4.671	19980
671.304	11.378	20120
682.682	2.402	20461
685.084	4.438	20533
689.522	2.202	20666
691.724	2.336	20732
694.060	4.004	20802
698.064	1.768	20922
699.832	2.436	20975
702.268	6.173	21048
708.441	4.471	21233
712.912	15.983	21367
728.895	2.402	21846
731.297	4.204	21918
735.501	3.370	22044
738.871	6.240	22145
745.111	0.868	22332
745.979	1.635	22358
747.614	5.005	22407
752.619	2.502	22557
755.121	2.502	22632
757.624	16.617	22707
