onset	duration	onset_frame
0.000	8.108	1
8.108	5.606	244
13.714	1.602	412
15.315	2.469	460
17.784	3.670	534
21.455	1.768	644
23.223	3.237	697
26.460	2.836	794
29.296	4.571	879
33.867	3.504	1016
37.371	5.772	1121
43.143	4.972	1294
48.115	1.835	1443
49.950	7.140	1498
57.090	1.435	1712
58.525	4.371	1755
62.896	1.568	1886
64.464	2.269	1933
66.733	2.836	2001
69.570	1.435	2086
71.004	0.734	2129
71.738	0.934	2151
72.673	1.134	2179
73.807	0.934	2213
74.741	1.268	2241
76.009	1.101	2279
77.110	1.368	2312
78.478	1.568	2353
80.047	1.134	2400
81.181	0.968	2434
82.149	1.235	2463
83.383	1.068	2500
84.451	1.201	2532
85.652	0.767	2568
86.420	1.001	2591
87.421	1.001	2621
88.422	1.034	2651
89.456	1.168	2682
90.624	0.934	2717
91.558	1.535	2745
93.093	1.201	2791
94.294	0.901	2827
95.195	1.368	2854
96.563	1.235	2895
97.798	1.301	2932
99.099	0.934	2971
100.033	1.235	2999
101.268	1.034	3036
102.302	0.934	3067
103.236	1.101	3095
104.338	0.601	3128
104.938	1.702	3146
106.640	9.543	3197
116.183	2.336	3483
118.518	8.609	3553
127.127	7.808	3811
134.935	4.471	4045
139.406	3.470	4179
142.876	5.439	4283
148.315	6.740	4446
155.055	4.238	4648
159.292	1.735	4775
161.028	7.674	4827
168.702	14.414	5057
183.116	1.969	5489
185.085	1.702	5548
186.787	4.371	5599
191.158	2.069	5730
193.226	6.139	5792
199.366	4.071	5976
203.437	1.468	6098
204.905	2.502	6142
207.407	7.140	6217
214.548	4.104	6431
218.652	2.502	6554
221.154	4.204	6629
225.358	19.419	6755
244.778	1.902	7337
246.680	5.973	7394
252.652	1.902	7573
254.554	2.302	7630
256.857	4.004	7699
260.861	1.668	7819
262.529	2.669	7869
265.198	8.141	7949
273.340	2.536	8193
275.876	2.769	8269
278.645	5.639	8352
284.284	5.105	8521
289.389	1.602	8674
290.991	2.269	8722
293.260	8.008	8790
301.268	9.076	9030
310.343	2.169	9302
312.512	2.836	9367
315.348	2.870	9452
318.218	12.980	9538
331.198	5.272	9927
336.469	4.304	10085
340.774	1.268	10214
342.042	3.704	10252
345.745	2.336	10363
348.081	1.902	10433
349.983	3.337	10490
353.320	1.835	10590
355.155	1.268	10645
356.423	3.103	10683
359.526	2.636	10776
362.162	4.471	10855
366.633	3.537	10989
370.170	4.838	11095
375.008	8.675	11240
383.683	3.937	11500
387.621	9.176	11618
396.796	20.921	11893
417.717	3.704	12520
421.421	3.770	12631
425.191	6.974	12744
432.165	6.306	12953
438.471	2.903	13142
441.374	4.705	13229
446.079	1.635	13370
447.714	3.270	13419
450.984	7.774	13517
458.758	1.668	13750
460.427	1.401	13800
461.828	3.070	13842
464.898	1.969	13934
466.866	8.342	13993
475.208	12.012	14243
487.220	3.403	14603
490.623	5.172	14705
495.795	10.944	14860
506.740	6.373	15188
513.113	3.837	15379
516.950	2.603	15494
519.552	5.973	15572
525.525	3.504	15751
529.029	3.170	15856
532.198	2.903	15951
535.101	2.002	16038
537.103	2.536	16098
539.639	2.936	16174
542.575	6.039	16262
548.615	4.972	16443
553.586	8.709	16592
562.295	2.169	16853
564.464	1.835	16918
566.299	5.205	16973
571.504	1.969	17129
573.473	1.969	17188
575.442	7.841	17247
583.283	5.672	17482
588.955	17.484	17652
606.439	7.908	18176
614.347	4.471	18413
618.818	3.270	18547
622.088	9.977	18645
632.065	1.568	18944
633.633	7.341	18991
640.974	1.802	19211
642.775	3.070	19265
645.845	3.203	19357
649.048	8.709	19453
657.757	6.640	19714
