onset	duration	onset_frame
0.000	7.674	1
7.674	5.906	231
13.580	4.071	408
17.651	3.704	530
21.355	3.403	641
24.758	4.371	743
29.129	3.804	874
32.933	11.912	988
44.845	19.920	1345
64.765	2.269	1942
67.034	2.836	2010
69.870	1.435	2095
71.305	0.734	2138
72.039	0.934	2160
72.973	1.134	2188
74.107	0.934	2222
75.042	1.268	2250
76.310	1.101	2288
77.411	1.368	2321
78.779	1.568	2362
80.347	1.134	2409
81.481	0.968	2443
82.449	1.235	2472
83.684	1.068	2509
84.751	1.201	2541
85.953	0.767	2577
86.720	1.001	2600
87.721	1.001	2630
88.722	1.034	2660
89.756	1.168	2691
90.924	0.934	2726
91.858	1.535	2754
93.393	1.201	2800
94.594	0.901	2836
95.495	1.368	2863
96.863	1.235	2904
98.098	1.301	2941
99.399	0.934	2980
100.334	1.235	3008
101.568	1.034	3045
102.603	0.934	3076
103.537	1.101	3104
104.638	0.601	3137
105.238	1.702	3155
106.940	12.846	3206
119.786	2.903	3591
122.689	2.636	3678
125.325	3.203	3757
128.528	1.201	3853
129.730	1.134	3889
130.864	2.202	3923
133.066	4.238	3989
137.304	2.970	4116
140.273	3.770	4205
144.044	1.435	4318
145.479	1.902	4361
147.381	3.504	4418
150.884	15.382	4523
166.266	6.540	4984
172.806	6.306	5180
179.112	1.602	5369
180.714	2.870	5417
183.583	4.805	5503
188.388	1.602	5647
189.990	2.269	5695
192.259	2.169	5763
194.428	7.774	5828
202.202	5.973	6061
208.175	3.337	6240
211.511	3.504	6340
215.015	6.273	6445
221.288	1.368	6633
222.656	3.203	6674
225.859	2.536	6770
228.395	2.769	6846
231.164	7.140	6929
238.305	1.668	7143
239.973	2.469	7193
242.442	1.502	7267
243.944	2.236	7312
246.179	2.002	7379
248.181	3.570	7439
251.751	10.777	7546
262.529	4.004	7869
266.533	3.203	7989
269.736	4.104	8085
273.840	7.508	8208
281.348	2.336	8433
283.683	8.976	8503
292.659	3.871	8772
296.530	6.907	8888
303.436	3.470	9095
306.907	3.637	9199
310.544	4.838	9308
315.382	2.970	9453
318.351	6.073	9542
324.424	9.443	9724
333.867	2.936	10007
336.803	2.469	10095
339.272	7.207	10169
346.479	3.036	10385
349.516	2.002	10476
351.518	2.002	10536
353.520	1.635	10596
355.155	2.269	10645
357.424	1.068	10713
358.491	5.973	10745
364.464	4.905	10924
369.369	2.703	11071
372.072	6.206	11152
378.278	3.904	11338
382.182	8.942	11455
391.124	2.269	11723
393.393	8.242	11791
401.635	1.635	12038
403.270	1.869	12087
405.138	1.335	12143
406.473	1.802	12183
408.275	11.211	12237
419.486	5.339	12573
424.824	9.443	12733
434.267	4.638	13016
438.905	2.970	13155
441.875	2.236	13244
444.110	4.805	13311
448.915	1.668	13455
450.583	8.542	13505
459.125	6.640	13761
465.765	5.339	13960
471.104	1.768	14120
472.872	9.943	14173
482.816	10.777	14471
493.593	3.971	14794
497.564	4.004	14913
501.568	1.368	15033
502.936	1.168	15074
504.104	1.535	15109
505.638	2.236	15155
507.874	3.670	15222
511.544	1.435	15332
512.979	3.370	15375
516.349	3.537	15476
519.886	3.837	15582
523.723	4.771	15697
528.495	4.538	15840
533.033	1.301	15976
534.334	2.202	16015
536.536	1.835	16081
538.371	5.839	16136
544.210	1.201	16311
545.412	4.638	16347
550.049	2.836	16486
552.886	1.668	16571
554.554	2.069	16621
556.623	13.547	16683
570.170	29.263	17089
599.432	4.905	17966
604.337	1.869	18113
606.206	2.469	18169
608.675	11.178	18243
619.853	2.903	18578
622.755	2.469	18665
625.225	4.505	18739
629.729	3.470	18874
633.199	3.103	18978
636.302	4.104	19071
640.406	5.072	19194
645.478	3.737	19346
649.215	2.569	19458
651.784	9.343	19535
661.127	1.468	19815
662.595	4.371	19859
666.966	1.368	19990
668.334	2.736	20031
671.070	3.170	20113
674.240	1.935	20208
676.176	3.103	20266
679.279	3.770	20359
683.049	3.103	20472
686.152	1.602	20565
687.754	3.770	20613
691.524	7.708	20726
699.232	3.003	20957
702.235	2.636	21047
704.871	7.274	21126
712.145	1.201	21344
713.346	10.043	21380
