onset	duration	onset_frame
0.000	1.948	1
1.948	8.661	57
10.609	3.896	306
14.504	7.930	418
22.435	4.104	646
26.539	2.922	764
29.461	2.017	848
31.478	3.583	906
35.061	7.896	1009
42.957	6.087	1236
49.043	6.887	1411
55.930	4.139	1609
60.070	2.748	1728
62.817	2.470	1807
65.287	2.052	1878
67.339	1.322	1937
68.661	2.609	1975
71.270	1.565	2050
72.835	3.583	2095
76.417	3.652	2198
80.070	11.026	2303
91.096	9.635	2620
100.730	0.939	2897
101.670	2.609	2924
104.278	2.783	2999
107.061	6.852	3079
113.913	1.148	3276
115.061	2.261	3309
117.322	2.852	3374
120.174	1.426	3456
121.600	0.730	3497
122.330	0.939	3518
123.270	1.148	3545
124.417	0.939	3578
125.357	1.252	3605
126.609	1.113	3641
127.722	1.357	3673
129.078	1.565	3712
130.643	1.148	3757
131.791	0.974	3790
132.765	1.217	3818
133.983	1.078	3853
135.061	1.183	3884
136.243	0.765	3918
137.009	1.009	3940
138.017	1.009	3969
139.026	1.043	3998
140.070	1.148	4028
141.217	0.939	4061
142.157	1.530	4088
143.687	1.217	4132
144.904	0.904	4167
145.809	1.357	4193
147.165	1.217	4232
148.383	1.322	4267
149.704	0.939	4305
150.643	1.217	4332
151.861	1.043	4367
152.904	0.939	4397
153.843	1.113	4424
154.957	0.591	4456
155.548	1.704	4473
157.252	5.461	4522
162.713	6.609	4679
169.322	18.504	4869
187.826	2.157	5401
189.983	2.922	5463
192.904	3.478	5547
196.383	3.200	5647
199.583	2.539	5739
202.122	5.635	5812
207.757	1.739	5974
209.496	8.522	6024
218.017	2.330	6269
220.348	1.252	6336
221.600	1.704	6372
223.304	1.391	6421
224.696	1.913	6461
226.609	5.565	6516
232.174	2.087	6676
234.261	7.965	6736
242.226	3.339	6965
245.565	7.826	7061
253.391	5.913	7286
259.304	4.522	7456
263.826	6.052	7586
269.878	3.722	7760
273.600	3.409	7867
277.009	1.426	7965
278.435	6.609	8006
285.043	3.930	8196
288.974	2.052	8309
291.026	5.043	8368
296.070	9.600	8513
305.670	1.217	8789
306.887	7.374	8824
314.261	6.330	9036
320.591	1.461	9218
322.052	1.739	9260
323.791	1.530	9310
325.322	6.122	9354
331.443	2.191	9530
333.635	1.113	9593
334.748	3.896	9625
338.643	8.070	9737
346.713	1.843	9969
348.557	4.835	10022
353.391	5.391	10161
358.783	2.400	10316
361.183	7.409	10385
368.591	3.096	10598
371.687	12.800	10687
384.487	2.678	11055
387.165	1.391	11132
388.557	3.652	11172
392.209	3.409	11277
395.617	2.957	11375
398.574	4.209	11460
402.783	5.391	11581
408.174	1.565	11736
409.739	1.670	11781
411.409	2.922	11829
414.330	1.704	11913
416.035	1.461	11962
417.496	2.191	12004
419.687	2.817	12067
422.504	1.704	12148
424.209	4.800	12197
429.009	1.426	12335
430.435	1.252	12376
431.687	1.148	12412
432.835	1.913	12445
434.748	1.252	12500
436.000	1.496	12536
437.496	3.930	12579
441.426	3.270	12692
444.696	1.635	12786
446.330	2.122	12833
448.452	1.670	12894
450.122	2.713	12942
452.835	8.209	13020
461.043	5.983	13256
467.026	10.922	13428
477.948	8.035	13742
485.983	1.913	13973
487.896	2.609	14028
490.504	1.496	14103
492.000	1.391	14146
493.391	1.635	14186
495.026	2.400	14233
497.426	1.739	14302
499.165	3.757	14352
502.922	1.843	14460
504.765	1.704	14513
506.470	2.852	14562
509.322	1.530	14644
510.852	6.678	14688
517.530	4.243	14880
521.774	3.791	15002
525.565	15.096	15111
540.661	5.913	15545
546.574	5.287	15715
551.861	3.165	15867
555.026	2.678	15958
557.704	10.887	16035
568.591	2.713	16348
571.304	2.539	16426
573.843	5.635	16499
579.478	7.930	16661
587.409	1.635	16889
589.043	3.826	16936
592.870	3.826	17046
596.696	8.417	17156
605.113	3.130	17398
608.243	1.322	17488
609.565	6.261	17526
615.826	1.496	17706
617.322	4.452	17749
621.774	5.774	17877
627.548	5.426	18043
632.974	5.983	18199
638.957	4.313	18371
643.270	1.983	18495
645.252	5.043	18552
650.296	5.739	18697
656.035	3.096	18862
659.130	3.965	18951
663.096	4.626	19065
667.722	9.009	19198
676.730	5.704	19457
682.435	2.748	19621
685.183	2.713	19700
687.896	2.296	19778
690.191	1.426	19844
691.617	4.209	19885
695.826	1.809	20006
697.635	1.600	20058
699.235	3.061	20104
702.296	2.643	20192
704.939	5.496	20268
710.435	3.165	20426
713.600	13.635	20517
