onset	duration	onset_frame
0.000	11.945	1
11.945	7.708	359
19.653	4.738	590
24.391	4.738	732
29.129	1.301	874
30.430	4.538	913
34.968	3.170	1049
38.138	1.602	1144
39.740	6.006	1192
45.746	4.471	1372
50.217	2.236	1506
52.452	0.834	1573
53.287	6.707	1598
59.993	1.201	1799
61.194	1.568	1835
62.763	1.235	1882
63.997	6.373	1919
70.370	3.804	2110
74.174	2.502	2224
76.677	2.002	2299
78.679	7.140	2359
85.819	5.672	2573
91.491	2.169	2743
93.660	8.709	2808
102.369	2.336	3069
104.705	2.135	3139
106.840	2.369	3203
109.209	10.878	3274
120.087	12.145	3600
132.232	3.003	3964
135.235	9.309	4054
144.544	4.171	4333
148.715	0.901	4458
149.616	5.606	4485
155.222	6.139	4653
161.361	4.071	4837
165.432	2.269	4959
167.701	1.768	5027
169.469	1.768	5080
171.238	7.608	5133
178.845	6.373	5361
185.218	2.836	5552
188.055	7.541	5637
195.595	3.904	5863
199.499	6.940	5980
206.440	9.376	6188
215.816	8.108	6469
223.924	3.003	6712
226.927	3.670	6802
230.597	6.540	6912
237.137	4.471	7108
241.608	11.945	7242
253.553	3.837	7600
257.390	1.702	7715
259.092	5.205	7766
264.297	1.802	7922
266.099	2.402	7976
268.502	1.535	8048
270.036	6.840	8094
276.877	1.668	8299
278.545	6.440	8349
284.985	2.269	8542
287.254	4.671	8610
291.925	1.735	8750
293.660	3.670	8802
297.330	2.402	8912
299.733	1.235	8984
300.967	9.042	9021
310.010	5.205	9292
315.215	2.402	9448
317.617	1.935	9520
319.553	11.478	9578
331.031	2.202	9922
333.233	7.341	9988
340.574	8.275	10208
348.849	4.905	10456
353.753	4.404	10603
358.158	2.135	10735
360.293	6.106	10799
366.399	1.969	10982
368.368	1.368	11041
369.736	1.268	11082
371.004	3.670	11120
374.674	5.038	11230
379.713	7.040	11381
386.753	3.136	11592
389.889	9.877	11686
399.766	1.635	11982
401.401	3.637	12031
405.038	1.969	12140
407.007	1.602	12199
408.608	4.104	12247
412.712	4.071	12370
416.783	2.269	12492
419.052	2.169	12560
421.221	1.535	12625
422.756	1.001	12671
423.757	2.436	12701
426.192	9.810	12774
436.002	3.036	13068
439.039	4.238	13159
443.276	1.969	13286
445.245	4.805	13345
450.050	2.469	13489
452.519	4.004	13563
456.523	5.172	13683
461.695	1.068	13838
462.762	1.468	13870
464.230	3.370	13914
467.600	2.436	14015
470.036	1.368	14088
471.404	1.268	14129
472.672	3.370	14167
476.042	1.535	14268
477.577	4.838	14314
482.415	8.675	14459
491.091	1.502	14719
492.592	5.772	14764
498.365	4.638	14937
503.002	3.871	15076
506.873	3.704	15192
510.577	2.035	15303
512.612	5.038	15364
517.650	8.909	15515
526.559	2.002	15782
528.561	3.470	15842
532.032	0.868	15946
532.899	1.535	15972
534.434	1.768	16018
536.202	1.635	16071
537.837	1.535	16120
539.372	3.170	16166
542.542	2.202	16261
544.744	3.937	16327
548.681	4.805	16445
553.486	1.468	16589
554.954	3.370	16633
558.324	6.506	16734
564.831	2.135	16929
566.966	3.270	16993
570.236	7.941	17091
578.178	7.908	17329
586.086	11.278	17566
597.363	3.804	17904
601.167	3.437	18018
604.604	2.569	18121
607.173	8.508	18198
615.682	8.976	18453
624.657	2.970	18722
627.627	8.609	18811
636.236	5.205	19069
641.441	5.472	19225
646.913	4.805	19389
651.718	1.602	19533
653.319	1.935	19581
655.255	2.536	19639
657.790	3.303	19715
661.094	1.568	19814
662.662	1.368	19861
664.030	4.605	19902
668.635	1.702	20040
670.336	4.137	20091
674.474	7.908	20215
682.382	1.935	20452
684.317	6.306	20510
690.623	1.368	20699
691.991	1.568	20740
693.560	1.301	20787
694.861	1.368	20826
696.229	2.169	20867
698.398	1.435	20932
699.832	2.069	20975
701.901	8.775	21037
