onset	duration	onset_frame
0.000	0.139	1
0.139	8.730	5
8.870	4.557	256
13.426	12.070	387
25.496	9.009	734
34.504	2.504	993
37.009	7.513	1065
44.522	1.635	1281
46.157	7.235	1328
53.391	2.191	1536
55.583	2.957	1599
58.539	0.974	1684
59.513	4.417	1712
63.930	6.400	1839
70.330	1.009	2023
71.339	1.843	2052
73.183	0.974	2105
74.157	6.087	2133
80.243	1.948	2308
82.191	12.243	2364
94.435	1.704	2716
96.139	1.565	2765
97.704	2.296	2810
100.000	3.722	2876
103.722	6.122	2983
109.843	5.496	3159
115.339	3.617	3317
118.957	29.322	3421
148.278	9.948	4264
158.226	7.096	4550
165.322	10.991	4754
176.313	4.487	5070
180.800	5.357	5199
186.157	1.391	5353
187.548	3.896	5393
191.443	4.730	5505
196.174	4.939	5641
201.113	1.809	5783
202.922	4.035	5835
206.957	3.409	5951
210.365	9.670	6049
220.035	1.843	6327
221.878	3.200	6380
225.078	5.565	6472
230.643	3.617	6632
234.261	3.061	6736
237.322	2.504	6824
239.826	8.035	6896
247.861	25.357	7127
273.217	5.878	7856
279.096	3.687	8025
282.783	8.696	8131
291.478	1.670	8381
293.148	2.365	8429
295.513	11.791	8497
307.304	2.365	8836
309.670	4.417	8904
314.087	3.165	9031
317.252	12.522	9122
329.774	7.930	9482
337.704	2.678	9710
340.383	2.330	9787
342.713	1.948	9854
344.661	2.783	9910
347.443	16.417	9990
363.861	2.157	10462
366.017	2.052	10524
368.070	2.087	10583
370.157	3.409	10643
373.565	3.443	10741
377.009	2.887	10840
379.896	5.183	10923
385.078	2.991	11072
388.070	3.165	11158
391.235	6.296	11249
397.530	7.235	11430
404.765	9.948	11638
414.713	9.530	11924
424.243	2.678	12198
426.922	6.435	12275
433.357	13.600	12460
446.957	2.087	12851
449.043	3.409	12911
452.452	1.530	13009
453.983	2.052	13053
456.035	3.757	13112
459.791	6.539	13220
466.330	3.826	13408
470.157	3.478	13518
473.635	5.426	13618
479.061	5.530	13774
484.591	2.296	13933
486.887	11.722	13999
498.609	1.391	14336
500.000	1.704	14376
501.704	3.617	14425
505.322	1.461	14529
506.783	1.600	14571
508.383	3.443	14617
511.826	5.391	14716
517.217	3.409	14871
520.626	3.374	14969
524.000	7.617	15066
531.617	6.748	15285
538.365	5.809	15479
544.174	2.365	15646
546.539	7.478	15714
554.017	4.800	15929
558.817	4.765	16067
563.583	1.530	16204
565.113	7.304	16248
572.417	1.983	16458
574.400	2.922	16515
577.322	8.730	16599
586.052	2.157	16850
588.209	2.226	16912
590.435	1.774	16976
592.209	4.104	17027
596.313	2.713	17145
599.026	2.539	17223
601.565	6.261	17296
607.826	5.774	17476
613.600	9.809	17642
623.409	3.130	17924
626.539	2.435	18014
628.974	7.583	18084
636.557	4.661	18302
641.217	4.522	18436
645.739	7.096	18566
652.835	1.983	18770
654.817	2.817	18827
657.635	1.913	18908
659.548	3.548	18963
663.096	1.600	19065
664.696	16.904	19111
681.600	4.035	19597
685.635	2.539	19713
688.174	2.365	19786
690.539	16.104	19854
