onset	duration	onset_frame
0.000	6.273	1
6.273	1.969	189
8.242	3.837	248
12.079	3.470	363
15.550	8.175	467
23.725	4.705	712
28.430	1.135	853
29.564	3.337	887
32.901	2.202	987
35.104	2.836	1053
37.940	1.602	1138
39.542	7.208	1186
46.749	5.706	1402
52.455	3.070	1573
55.525	5.072	1665
60.597	1.368	1817
61.965	4.104	1858
66.069	2.136	1981
68.205	4.772	2045
72.977	8.642	2188
81.619	3.871	2447
85.490	4.171	2563
89.661	6.473	2688
96.134	4.438	2882
100.572	11.445	3015
112.018	1.468	3358
113.486	5.639	3402
119.125	3.704	3571
122.829	0.834	3682
123.663	3.137	3707
126.800	1.468	3801
128.268	3.203	3845
131.472	4.338	3941
135.809	5.673	4071
141.482	2.069	4241
143.551	4.305	4303
147.855	5.539	4432
153.395	1.602	4598
154.996	2.002	4646
156.998	1.668	4706
158.667	1.235	4756
159.901	2.336	4793
162.237	6.373	4863
168.611	2.002	5054
170.613	5.105	5114
175.718	3.270	5267
178.988	7.475	5365
186.463	4.805	5589
191.268	2.970	5733
194.238	1.368	5822
195.606	2.202	5863
197.808	1.702	5929
199.510	2.236	5980
201.745	3.037	6047
204.782	4.338	6138
209.120	4.571	6268
213.691	3.237	6405
216.928	3.904	6502
220.832	4.138	6619
224.970	1.502	6743
226.471	1.301	6788
227.773	3.604	6827
231.377	4.972	6935
236.349	1.201	7084
237.550	2.970	7120
240.520	1.435	7209
241.954	2.569	7252
244.524	4.138	7329
248.661	1.835	7453
250.497	7.541	7508
258.038	1.301	7734
259.339	5.673	7773
265.012	1.502	7943
266.514	0.968	7988
267.481	15.583	8017
283.064	2.770	8484
285.834	1.735	8567
287.569	2.803	8619
290.372	1.502	8703
291.874	9.009	8748
300.883	11.812	9018
312.695	5.873	9372
318.568	1.602	9548
320.170	9.510	9596
329.680	7.741	9881
337.421	8.476	10113
345.897	5.372	10367
351.269	2.436	10528
353.705	10.478	10601
364.183	14.749	10915
378.932	7.808	11357
386.740	1.235	11591
387.975	2.970	11628
390.944	1.201	11717
392.146	10.945	11753
403.091	1.969	12081
405.059	1.435	12140
406.494	1.802	12183
408.296	1.001	12237
409.297	3.637	12267
412.934	1.235	12376
414.169	1.502	12413
415.670	5.739	12458
421.410	6.740	12630
428.150	2.770	12832
430.920	2.736	12915
433.656	10.011	12997
443.667	2.302	13297
445.969	1.068	13366
447.037	1.168	13398
448.205	1.635	13433
449.840	2.436	13482
452.276	5.172	13555
457.448	8.342	13710
465.790	8.709	13960
474.499	3.971	14221
478.470	2.903	14340
481.373	3.037	14427
484.409	6.140	14518
490.549	2.703	14702
493.252	15.650	14783
508.902	2.102	15252
511.004	3.270	15315
514.274	5.239	15413
519.513	2.236	15570
521.749	2.035	15637
523.784	3.671	15698
527.455	1.135	15808
528.589	1.602	15842
530.191	7.775	15890
537.966	9.443	16123
547.409	10.177	16406
557.586	1.802	16711
559.388	10.177	16765
569.566	5.105	17070
574.671	10.111	17223
584.782	1.969	17526
586.750	2.870	17585
589.620	12.079	17671
601.699	3.437	18033
605.136	3.203	18136
608.340	1.168	18232
609.508	8.275	18267
617.783	21.756	18515
639.539	2.970	19167
642.509	3.003	19256
645.512	3.303	19346
648.816	4.571	19445
653.387	4.471	19582
657.858	2.736	19716
660.595	2.469	19798
663.064	2.035	19872
665.099	1.735	19933
666.835	9.210	19985
676.044	6.607	20261
682.651	9.076	20459
691.727	8.476	20731
700.203	1.001	20985
701.204	9.276	21015
