onset	duration	onset_frame
0.000	5.139	1
5.139	4.071	155
9.210	4.171	277
13.381	8.843	402
22.223	5.606	667
27.829	1.268	835
29.097	1.235	873
30.332	1.201	910
31.533	1.902	946
33.435	3.771	1003
37.206	2.302	1116
39.508	5.005	1185
44.513	1.835	1335
46.349	3.237	1390
49.585	2.035	1487
51.621	2.569	1548
54.190	3.671	1625
57.861	3.337	1735
61.198	2.002	1835
63.200	4.538	1895
67.738	3.337	2031
71.075	3.737	2131
74.812	1.935	2243
76.747	7.341	2301
84.088	2.302	2521
86.391	5.039	2590
91.429	1.401	2741
92.831	2.870	2783
95.701	8.342	2869
104.043	3.937	3119
107.980	8.242	3237
116.222	2.403	3484
118.625	5.306	3556
123.930	2.269	3715
126.199	1.235	3783
127.434	4.038	3820
131.472	10.544	3941
142.016	1.435	4257
143.451	6.140	4300
149.591	2.403	4484
151.993	4.104	4556
156.097	3.270	4679
159.368	9.443	4777
168.811	2.002	5060
170.813	2.569	5120
173.382	0.801	5197
174.183	0.601	5221
174.784	10.277	5239
185.061	4.238	5547
189.299	6.240	5674
195.539	1.468	5861
197.007	8.175	5905
205.182	2.236	6150
207.418	2.503	6217
209.921	3.871	6292
213.791	1.902	6408
215.693	1.668	6465
217.362	17.619	6515
234.980	2.002	7043
236.983	1.468	7103
238.451	1.168	7147
239.619	1.769	7182
241.387	4.305	7235
245.692	1.702	7364
247.393	3.837	7415
251.231	4.571	7530
255.802	5.873	7667
261.675	5.072	7843
266.747	4.872	7995
271.619	1.301	8141
272.920	6.240	8180
279.160	1.101	8367
280.261	12.446	8400
292.708	1.935	8773
294.643	5.706	8831
300.349	1.435	9002
301.784	4.905	9045
306.689	2.002	9192
308.691	3.037	9252
311.728	16.250	9343
327.978	4.772	9830
332.750	6.073	9973
338.823	3.037	10155
341.859	1.168	10246
343.027	7.875	10281
350.902	4.238	10517
355.140	1.268	10644
356.408	3.971	10682
360.379	1.235	10801
361.614	3.637	10838
365.251	1.502	10947
366.752	3.037	10992
369.789	4.305	11083
374.093	1.168	11212
375.261	8.709	11247
383.970	6.307	11508
390.277	3.270	11697
393.547	2.336	11795
395.883	1.268	11865
397.151	0.934	11903
398.085	2.002	11931
400.087	0.834	11991
400.922	3.504	12016
404.425	2.836	12121
407.262	3.237	12206
410.498	2.736	12303
413.235	1.835	12385
415.070	8.776	12440
423.846	2.236	12703
426.081	5.439	12770
431.520	2.136	12933
433.656	2.536	12997
436.192	2.636	13073
438.828	1.702	13152
440.530	8.375	13203
448.905	1.135	13454
450.040	5.072	13488
455.112	3.604	13640
458.716	6.340	13748
465.056	3.103	13938
468.159	3.470	14031
471.629	9.110	14135
480.739	3.237	14408
483.976	6.373	14505
490.349	2.736	14696
493.085	5.806	14778
498.891	2.970	14952
501.861	0.767	15041
502.629	2.136	15064
504.764	1.602	15128
506.366	1.201	15176
507.567	8.309	15212
515.876	1.902	15461
517.778	1.802	15518
519.580	8.676	15572
528.255	1.435	15832
529.690	4.204	15875
533.895	2.236	16001
536.130	4.638	16068
540.769	1.935	16207
542.704	1.769	16265
544.473	4.338	16318
548.810	1.001	16448
549.811	3.437	16478
553.248	1.502	16581
554.750	4.171	16626
558.921	4.204	16751
563.125	0.767	16877
563.893	12.547	16900
576.439	1.635	17276
578.075	7.241	17325
585.315	1.668	17542
586.984	2.403	17592
589.386	13.781	17664
603.168	7.141	18077
610.308	2.736	18291
613.045	2.269	18373
615.314	0.667	18441
615.981	4.838	18461
620.819	1.735	18606
622.555	12.280	18658
634.834	4.638	19026
639.472	0.868	19165
640.340	1.001	19191
641.341	1.301	19221
642.642	3.103	19260
645.746	1.301	19353
647.047	3.904	19392
650.951	1.268	19509
652.219	4.605	19547
656.824	3.704	19685
660.528	4.571	19796
665.099	1.201	19933
666.301	1.635	19969
667.936	1.335	20018
669.270	1.568	20058
670.839	8.509	20105
679.348	3.137	20360
682.484	0.968	20454
683.452	3.671	20483
687.123	5.906	20593
693.029	2.669	20770
695.698	2.903	20850
698.601	1.935	20937
700.537	1.568	20995
702.105	1.802	21042
703.907	2.102	21096
706.009	6.574	21159
712.583	2.469	21356
715.052	4.138	21430
719.190	1.468	21554
720.658	1.869	21598
722.526	3.070	21654
725.596	3.170	21746
728.766	2.136	21841
730.902	7.408	21905
