onset	duration	onset_frame
0.000	6.040	1
6.040	1.602	182
7.641	1.034	230
8.676	1.502	261
10.177	1.435	306
11.612	3.137	349
14.749	0.834	443
15.583	3.337	468
18.920	6.140	568
25.060	1.502	752
26.561	1.735	797
28.296	1.769	849
30.065	5.639	902
35.704	1.301	1071
37.006	8.008	1110
45.014	1.335	1350
46.349	1.001	1390
47.350	4.204	1420
51.554	3.003	1546
54.557	2.102	1636
56.660	9.076	1699
65.736	1.235	1971
66.970	11.212	2008
78.182	1.735	2344
79.917	3.270	2396
83.187	12.980	2494
96.168	3.337	2883
99.505	1.101	2983
100.606	2.669	3016
103.275	5.472	3096
108.748	5.172	3260
113.920	2.136	3415
116.055	1.168	3479
117.223	1.535	3514
118.758	2.836	3560
121.595	1.902	3645
123.497	1.034	3702
124.531	2.970	3733
127.501	1.702	3822
129.203	0.834	3873
130.037	3.937	3898
133.974	2.503	4016
136.477	2.302	4091
138.779	1.902	4160
140.681	1.235	4217
141.916	2.469	4254
144.385	8.075	4328
152.460	6.240	4570
158.700	2.736	4757
161.436	3.537	4839
164.973	2.569	4945
167.543	3.570	5022
171.113	10.111	5129
181.224	3.003	5432
184.227	13.681	5522
197.908	3.070	5932
200.978	1.735	6024
202.713	22.090	6076
224.803	32.935	6738
257.738	5.406	7725
263.143	7.875	7887
271.018	1.902	8123
272.920	6.774	8180
279.694	1.168	8383
280.862	11.846	8418
292.708	3.003	8773
295.711	6.307	8863
302.018	4.038	9052
306.055	1.535	9173
307.590	8.976	9219
316.566	7.107	9488
323.674	2.136	9701
325.809	2.202	9765
328.012	3.037	9831
331.048	2.669	9922
333.718	4.672	10002
338.389	2.169	10142
340.558	5.005	10207
345.563	4.371	10357
349.935	11.846	10488
361.780	13.581	10843
375.361	5.272	11250
380.634	7.741	11408
388.375	3.404	11640
391.779	7.808	11742
399.587	1.802	11976
401.389	3.170	12030
404.559	2.536	12125
407.095	4.872	12201
411.967	0.601	12347
412.567	0.834	12365
413.401	8.409	12390
421.810	2.803	12642
424.613	12.413	12726
437.026	3.837	13098
440.864	3.103	13213
443.967	4.905	13306
448.872	6.907	13453
455.779	9.510	13660
465.289	1.902	13945
467.191	2.669	14002
469.861	6.407	14082
476.267	1.101	14274
477.369	1.068	14307
478.436	6.874	14339
485.310	3.203	14545
488.514	4.638	14641
493.152	4.238	14780
497.390	7.808	14907
505.198	1.502	15141
506.699	3.637	15186
510.337	1.869	15295
512.205	1.168	15351
513.373	8.476	15386
521.849	1.001	15640
522.850	3.070	15670
525.920	0.934	15762
526.854	24.359	15790
551.213	11.312	16520
562.525	10.911	16859
573.436	3.003	17186
576.439	0.868	17276
577.307	5.839	17302
583.147	8.709	17477
591.856	5.773	17738
597.628	2.903	17911
600.531	4.038	17998
604.569	5.506	18119
610.075	3.404	18284
613.478	2.603	18386
616.081	4.905	18464
620.986	3.504	18611
624.490	1.235	18716
625.725	2.536	18753
628.261	5.573	18829
633.833	2.636	18996
636.469	5.039	19075
641.508	5.005	19226
646.513	18.253	19376
664.766	18.086	19923
682.851	2.936	20465
685.788	2.102	20553
687.890	2.736	20616
690.626	1.969	20698
692.595	5.773	20757
698.368	1.535	20930
699.903	15.383	20976
715.285	1.335	21437
716.620	15.216	21477
