onset	duration	onset_frame
0.000	9.143	1
9.143	6.207	275
15.349	5.472	461
20.822	6.373	625
27.195	1.902	816
29.097	1.068	873
30.165	3.170	905
33.335	2.369	1000
35.704	2.836	1071
38.541	1.635	1156
40.176	7.842	1205
48.017	6.473	1440
54.491	6.240	1634
60.731	2.302	1821
63.033	3.604	1890
66.637	1.535	1998
68.172	5.973	2044
74.145	2.102	2223
76.247	4.939	2286
81.185	8.008	2434
89.194	0.701	2674
89.895	2.436	2695
92.330	2.336	2768
94.666	1.401	2838
96.068	2.770	2880
98.837	1.001	2963
99.838	0.934	2993
100.773	1.135	3021
101.907	1.301	3055
103.209	0.968	3094
104.176	6.407	3123
110.583	1.835	3315
112.418	2.002	3370
114.420	1.401	3430
115.822	2.736	3472
118.558	5.205	3554
123.763	4.004	3710
127.768	2.569	3830
130.337	1.268	3907
131.605	1.635	3945
133.240	1.902	3994
135.142	3.404	4051
138.546	1.068	4153
139.613	2.169	4185
141.782	4.305	4250
146.087	3.637	4379
149.724	2.369	4488
152.093	8.743	4559
160.836	3.303	4821
164.139	1.168	4920
165.307	6.173	4955
171.480	9.510	5140
180.990	7.775	5425
188.765	8.609	5658
197.374	8.209	5916
205.583	6.941	6162
212.523	8.909	6370
221.433	2.536	6637
223.969	3.137	6713
227.105	5.606	6807
232.711	2.970	6975
235.681	1.368	7064
237.049	1.602	7105
238.651	1.368	7153
240.019	2.703	7194
242.722	2.236	7275
244.958	6.507	7342
251.464	2.436	7537
253.900	6.507	7610
260.407	18.186	7805
278.593	1.435	8350
280.028	7.308	8393
287.335	5.272	8612
292.608	2.136	8770
294.743	1.735	8834
296.478	1.135	8886
297.613	23.959	8920
321.571	3.737	9638
325.309	1.235	9750
326.543	1.502	9787
328.045	2.035	9832
330.080	2.136	9893
332.216	5.372	9957
337.588	1.401	10118
338.990	0.968	10160
339.957	4.038	10189
343.995	1.568	10310
345.563	1.869	10357
347.432	2.169	10413
349.601	1.502	10478
351.103	4.338	10523
355.440	1.869	10653
357.309	2.102	10709
359.411	1.502	10772
360.913	4.672	10817
365.584	3.904	10957
369.489	9.510	11074
378.999	1.902	11359
380.901	4.038	11416
384.938	3.570	11537
388.509	2.436	11644
390.944	1.835	11717
392.780	3.637	11772
396.417	2.436	11881
398.853	2.403	11954
401.255	5.773	12026
407.028	1.902	12199
408.930	1.235	12256
410.165	0.701	12293
410.865	1.935	12314
412.801	2.035	12372
414.836	1.301	12433
416.138	5.839	12472
421.977	2.202	12647
424.179	6.407	12713
430.586	19.587	12905
450.173	1.869	13492
452.042	5.339	13548
457.381	1.635	13708
459.016	4.371	13757
463.387	8.809	13888
472.197	7.741	14152
479.938	1.201	14384
481.139	1.268	14420
482.407	3.537	14458
485.944	1.835	14564
487.780	2.169	14619
489.949	11.445	14684
501.394	5.706	15027
507.100	5.105	15198
512.205	1.802	15351
514.007	2.970	15405
516.977	5.873	15494
522.850	7.575	15670
530.424	3.537	15897
533.961	6.674	16003
540.635	2.302	16203
542.938	3.203	16272
546.141	2.936	16368
549.077	1.301	16456
550.379	2.035	16495
552.414	3.437	16556
555.851	7.608	16659
563.459	2.770	16887
566.229	7.842	16970
574.070	2.035	17205
576.106	8.876	17266
584.982	4.605	17532
589.587	1.401	17670
590.988	0.968	17712
591.956	4.505	17741
596.461	3.637	17876
600.098	4.138	17985
604.235	3.570	18109
607.806	4.338	18216
612.144	4.638	18346
616.782	11.412	18485
628.194	4.104	18827
632.298	2.736	18950
635.034	6.841	19032
641.875	2.336	19237
644.211	1.335	19307
645.545	1.635	19347
647.181	4.505	19396
651.685	4.505	19531
656.190	5.573	19666
661.763	2.903	19833
664.666	4.438	19920
669.104	3.337	20053
672.440	2.970	20153
675.410	5.973	20242
681.383	1.401	20421
682.785	5.739	20463
688.524	2.269	20635
690.793	6.841	20703
697.634	2.736	20908
700.370	7.741	20990
