h	w	p
215	359	1
215	359	1
223	366	1
206	379	1
146	367	1
138	370	1
136	370	1
134	371	2
132	371	2
130	371	2
130	370	2
128	370	2
128	370	2
128	370	2
128	371	1
126	371	1
126	370	1
127	370	2
126	370	2
126	370	1
126	370	1
126	370	2
126	370	3
124	370	3
124	370	3
124	371	3
124	371	3
122	372	3
122	372	3
120	374	3
134	505	3
135	505	3
136	505	3
136	505	3
136	504	3
136	504	3
136	504	3
136	505	3
136	505	3
120	366	3
120	362	3
120	356	3
112	328	3
108	319	3
106	318	3
104	317	3
104	318	3
98	421	5
96	420	5
96	420	5
96	420	5
96	420	5
96	419	5
96	419	3
96	419	3
96	419	3
96	417	4
96	416	3
96	417	3
96	416	4
96	417	4
96	419	5
108	140	5
108	140	5
94	348	4
94	349	4
94	349	4
94	349	5
94	349	5
94	349	5
94	348	5
94	348	5
94	346	5
94	345	5
94	345	4
96	344	4
96	344	4
96	342	5
96	340	5
96	338	5
96	337	5
96	336	5
90	434	5
92	431	5
120	583	5
120	582	5
120	581	5
120	581	5
120	579	5
119	578	5
120	578	5
120	577	5
120	577	5
120	575	5
120	574	4
120	574	4
120	573	4
120	572	4
120	572	4
120	572	4
120	570	4
120	569	4
120	569	4
120	568	4
120	568	3
120	568	3
120	568	3
120	568	3
120	566	3
100	278	3
100	277	3
100	276	3
100	274	3
100	274	3
100	273	3
100	273	3
100	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	2
102	273	2
102	273	2
102	273	3
102	273	3
102	273	2
102	273	2
102	273	3
102	273	3
102	272	3
102	272	3
102	272	3
102	272	3
102	272	3
102	270	3
102	270	3
102	270	3
102	270	3
102	270	3
102	270	3
102	269	3
102	269	3
102	268	3
102	268	3
102	268	4
102	267	4
102	267	5
102	267	5
102	267	5
104	267	4
104	267	4
104	267	4
104	268	3
104	268	3
104	268	3
104	268	3
104	269	3
104	269	3
104	270	3
104	270	3
104	270	3
88	399	3
88	399	3
104	270	3
104	270	3
104	270	3
104	270	3
104	270	3
102	270	3
102	270	3
102	271	3
102	272	4
102	272	4
102	272	4
102	272	4
102	272	4
102	272	4
102	272	4
102	272	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	273	4
102	274	4
102	274	4
102	274	4
102	274	3
102	274	4
102	274	4
102	274	5
102	274	5
96	397	5
96	395	5
96	394	5
96	393	5
96	393	5
96	392	5
96	392	5
96	392	5
98	390	5
98	390	5
98	390	5
96	390	5
96	390	5
96	392	4
96	392	5
96	392	5
96	392	4
96	394	4
96	394	4
96	395	4
106	279	4
106	279	3
110	278	3
112	274	3
116	270	2
122	265	2
126	261	2
128	259	1
132	256	1
134	255	1
134	252	1
136	252	1
138	251	1
138	249	1
138	248	1
136	248	1
136	247	1
136	246	1
136	246	1
136	245	1
136	244	1
136	243	1
136	243	1
136	243	1
136	242	1
136	242	1
136	241	1
136	241	1
136	240	1
136	240	1
136	240	1
136	240	1
136	239	1
136	239	1
136	239	1
136	238	1
136	238	1
136	237	1
136	237	1
136	237	1
136	236	1
136	236	1
136	236	1
136	235	1
136	234	1
136	234	1
136	234	1
136	234	1
136	234	1
136	233	1
136	233	1
136	233	1
136	233	1
136	232	1
136	232	1
136	232	1
136	232	1
136	232	1
136	232	1
136	232	1
136	232	1
136	231	1
136	231	1
136	231	1
136	231	1
136	231	1
136	232	1
136	232	1
136	232	1
136	232	1
138	232	1
138	232	1
138	232	1
138	232	1
138	232	1
138	232	1
138	232	1
138	232	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
138	233	1
136	233	1
136	233	1
136	233	1
136	233	1
136	234	1
136	234	1
136	234	1
136	234	1
136	234	1
136	235	1
136	234	1
136	234	1
136	234	2
136	235	2
136	236	2
136	237	2
138	238	2
138	239	2
138	240	2
138	241	2
140	243	2
140	245	2
140	247	2
142	249	2
142	251	2
142	252	2
140	254	2
140	255	2
140	256	2
140	258	2
140	259	2
140	260	2
140	261	2
140	261	2
140	261	3
138	189	3
138	184	3
140	180	3
140	175	2
142	175	2
142	174	2
144	171	2
144	174	2
146	175	2
148	175	2
237	542	2
237	541	2
237	542	2
237	542	2
237	542	2
237	541	2
148	175	2
148	175	2
148	175	2
150	177	2
150	178	2
150	178	2
152	179	2
150	178	2
150	175	2
150	177	2
150	177	2
150	177	2
150	175	1
150	175	1
150	175	1
150	175	1
150	175	1
150	175	1
150	175	2
152	175	2
152	175	2
152	175	1
152	175	1
154	175	1
154	175	1
154	175	1
156	174	1
156	171	1
156	171	1
158	171	1
158	171	1
158	171	1
158	171	1
160	171	1
160	171	1
160	171	1
160	171	1
162	171	2
162	171	2
160	171	2
160	171	2
160	171	2
230	515	2
230	515	2
230	516	1
230	518	1
230	518	1
231	518	1
231	516	1
231	515	1
231	514	1
231	514	1
233	514	1
232	511	1
232	509	1
231	505	1
231	502	1
230	500	1
230	494	1
229	491	1
229	487	1
229	484	1
228	484	2
229	482	2
227	479	2
227	478	2
227	475	2
227	473	2
227	471	2
227	469	2
148	255	2
226	466	2
227	465	2
148	255	2
148	252	2
150	247	2
150	247	3
227	462	3
228	464	3
227	466	3
227	469	3
227	469	3
227	471	3
225	478	3
225	482	3
225	487	4
225	491	4
225	491	4
225	493	4
225	496	4
225	500	5
425	295	5
229	509	5
229	509	5
429	295	5
431	294	3
431	293	3
231	538	3
231	542	3
233	547	3
235	551	3
235	551	3
235	551	4
235	552	6
102	442	7
98	440	5
96	439	4
96	315	4
94	315	4
94	315	4
94	317	4
96	318	4
94	318	4
94	319	4
96	319	3
96	321	3
96	322	4
96	322	4
96	322	4
96	323	4
104	210	4
