h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
214	359	1
152	345	4
140	348	4
299	341	4
291	333	3
265	315	3
265	315	3
267	318	3
187	392	3
190	392	4
191	392	4
192	392	3
192	392	2
192	392	2
193	392	2
193	392	2
192	390	2
192	390	2
193	390	2
193	390	2
193	390	2
194	392	2
193	392	2
193	392	2
193	392	2
193	393	2
192	393	2
192	393	2
192	394	2
192	394	2
192	395	2
192	397	2
192	397	2
192	397	2
192	398	2
192	398	2
192	399	2
192	401	2
192	401	2
192	401	2
192	402	2
192	402	2
193	403	2
193	404	2
194	406	2
193	406	2
193	407	2
193	407	2
193	407	2
194	410	2
194	410	2
194	411	2
194	411	2
195	415	2
195	415	2
195	416	2
151	184	2
196	419	2
196	419	2
196	420	2
196	421	2
153	186	2
154	187	2
197	425	2
154	188	2
154	188	2
155	189	2
155	189	2
156	189	2
156	189	2
156	189	2
156	189	2
156	189	2
157	191	2
157	191	2
158	192	2
158	192	2
158	193	2
158	193	2
158	193	1
158	193	1
158	193	1
158	193	1
158	193	1
158	193	1
159	195	1
159	195	1
160	196	1
160	196	1
160	197	1
160	197	1
161	198	2
162	198	3
162	198	3
162	200	3
162	200	3
163	201	2
163	202	2
164	202	2
164	202	2
164	202	2
165	204	2
165	205	2
165	206	2
165	206	1
166	206	1
166	207	1
166	207	1
166	207	1
166	207	1
166	207	1
166	207	1
166	207	1
166	207	1
166	209	1
166	209	1
166	210	1
167	210	1
167	211	1
167	211	1
167	211	1
167	213	1
167	214	1
167	215	1
167	216	1
166	216	1
165	216	1
164	219	2
162	220	1
160	222	2
158	223	2
154	225	2
138	234	2
132	237	2
128	238	2
128	238	2
128	237	2
126	237	2
126	237	2
126	236	2
126	236	2
126	236	2
126	234	2
124	507	2
124	507	2
126	509	2
126	509	2
126	509	2
126	510	2
126	510	2
126	511	2
126	512	2
126	512	2
126	513	2
126	513	2
126	514	2
126	514	2
126	515	2
126	515	2
126	515	2
126	515	2
126	516	2
126	516	2
126	517	2
126	517	2
126	517	2
126	517	2
126	517	2
122	223	2
122	224	2
122	224	2
124	224	2
124	224	2
124	224	2
126	224	2
126	224	2
126	224	2
126	225	2
126	225	2
126	225	2
126	225	2
126	225	2
126	225	2
122	510	2
122	509	2
122	509	2
122	509	2
122	509	2
122	510	2
122	511	2
122	511	2
124	224	2
124	224	2
124	224	2
122	223	2
122	513	2
122	514	2
122	223	2
122	222	2
122	222	2
122	220	2
122	220	2
122	516	2
122	516	2
122	516	2
122	516	2
122	516	2
122	517	2
122	517	2
122	517	2
122	518	2
122	518	2
122	518	2
120	518	2
120	518	2
120	518	2
120	518	2
120	518	2
120	519	2
120	519	2
120	519	2
120	519	2
120	518	2
120	518	2
120	518	2
120	518	2
120	518	2
120	518	2
120	518	2
120	518	2
122	518	2
122	518	2
122	518	2
122	518	2
122	518	2
122	518	2
122	518	2
122	518	2
122	518	2
120	518	2
120	518	2
120	518	2
124	216	2
124	216	2
122	216	2
122	216	2
122	216	2
122	216	2
122	216	2
122	216	2
122	216	2
122	216	2
122	216	2
122	215	2
122	215	2
122	215	2
122	214	2
122	214	2
122	214	2
122	214	2
122	214	2
122	215	2
122	215	2
122	215	3
122	215	3
167	344	3
166	343	3
166	343	2
166	343	1
166	343	1
166	342	1
166	342	1
166	342	1
166	342	1
166	342	1
166	342	1
166	342	1
166	341	1
166	341	1
166	341	1
167	341	2
167	340	2
167	340	2
167	340	2
168	340	2
167	339	2
167	339	2
167	339	2
167	338	3
167	338	3
167	337	3
168	337	3
168	337	3
168	337	3
168	337	4
168	337	4
168	337	4
168	337	3
168	337	3
168	337	3
167	336	3
166	336	3
166	336	3
166	336	3
166	336	3
164	336	3
164	336	2
164	335	2
163	335	2
163	335	2
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
162	335	1
163	335	1
163	335	1
163	336	1
164	336	1
164	336	1
164	336	1
164	336	1
164	336	1
164	336	1
165	335	1
164	335	1
164	335	1
164	334	1
165	333	1
165	332	1
165	331	1
165	331	1
166	329	1
166	328	1
166	327	1
165	326	1
165	324	1
165	323	1
166	322	2
166	318	2
166	310	3
166	310	3
167	306	3
166	297	4
166	287	4
367	352	4
365	350	4
166	270	4
371	337	5
375	332	5
375	328	5
98	577	4
98	577	4
100	573	4
102	572	3
102	569	2
102	569	2
102	568	2
102	568	2
102	564	2
104	563	1
102	561	1
102	560	1
102	559	1
102	559	1
100	559	1
98	559	2
98	557	2
98	556	2
100	556	2
98	555	2
98	554	2
158	279	2
160	276	2
162	274	2
162	272	2
163	272	2
163	270	1
164	270	1
164	268	1
164	267	1
164	267	1
166	268	1
166	267	1
168	268	1
170	268	1
169	267	1
170	267	1
172	268	1
172	268	1
173	269	1
174	268	1
174	268	2
175	270	1
176	270	1
176	272	2
176	273	2
178	274	2
178	278	3
180	282	3
181	283	4
116	496	4
112	496	4
112	491	4
110	489	3
114	488	3
114	489	3
112	491	3
112	493	3
114	496	3
114	500	3
112	500	3
112	509	3
112	520	3
110	532	2
110	536	2
110	536	2
106	538	2
106	543	2
106	545	3
108	547	3
108	550	5
108	548	6
177	175	6
176	175	5
176	175	5
176	175	5
176	175	6
176	177	4
176	180	4
176	180	4
176	180	5
