episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s4e17b	1	1	0.0	72.0	72.0	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e17b	2	2	72.0	75.0	3.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	3	3	75.0	116.0	41.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s4e17b	3	4	116.0	161.0	45.0	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s4e17b	4	5	161.0	170.0	9.0	True	False	False	True	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s4e17b	4	6	170.0	207.0	37.0	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s4e17b	5	7	207.0	211.0	4.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	6	8	211.0	343.0	132.0	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e17b	7	9	343.0	346.0	3.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	8	10	346.0	419.0	73.0	True	False	False	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s4e17b	8	11	419.0	463.0	44.0	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	True
s4e17b	9	12	463.0	466.0	3.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	10	13	466.0	478.0	12.0	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e17b	10	14	478.0	520.0	42.0	False	True	False	False	False	False	False	True	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s4e17b	10	15	520.0	609.0	89.0	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	True
s4e17b	11	16	609.0	613.0	4.0	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	12	17	613.0	678.0	65.0	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e17b	13	18	678.0	683.0	5.0	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	14	19	683.0	703.0	20.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
