onset	duration	onset_frame
0.000	9.343	1
9.343	3.237	281
12.580	7.608	378
20.188	1.735	606
21.923	7.508	658
29.431	1.335	883
30.766	6.240	923
37.006	3.504	1110
40.509	5.139	1215
45.648	4.538	1369
50.186	2.770	1505
52.956	1.802	1588
54.758	8.843	1642
63.600	1.168	1907
64.768	1.368	1942
66.136	1.602	1983
67.738	4.171	2031
71.909	3.937	2156
75.846	6.073	2274
81.919	2.236	2456
84.155	1.468	2523
85.623	2.469	2567
88.093	3.537	2641
91.630	3.370	2747
95.000	4.204	2848
99.204	2.002	2974
101.206	3.971	3034
105.177	2.569	3153
107.747	4.204	3230
111.951	10.511	3356
122.462	1.835	3671
124.297	5.339	3726
129.636	1.468	3886
131.105	0.934	3930
132.039	5.739	3958
137.778	10.511	4130
148.289	2.102	4445
150.391	1.702	4508
152.093	2.736	4559
154.829	0.868	4641
155.697	4.571	4667
160.269	6.841	4804
167.109	0.934	5009
168.043	3.137	5037
171.180	2.069	5131
173.249	2.770	5193
176.018	2.636	5276
178.655	2.903	5355
181.558	2.002	5442
183.560	1.101	5502
184.661	3.671	5535
188.331	2.369	5645
190.701	0.901	5716
191.601	1.301	5743
192.903	2.102	5782
195.005	1.869	5845
196.874	2.269	5901
199.143	1.902	5969
201.045	3.570	6026
204.615	2.736	6133
207.351	4.805	6215
212.156	5.940	6359
218.096	4.638	6537
222.734	4.038	6676
226.772	1.435	6797
228.207	3.604	6840
231.810	4.705	6948
236.515	22.257	7089
258.772	6.240	7756
265.012	5.539	7943
270.551	4.371	8109
274.922	2.736	8240
277.659	2.603	8322
280.261	6.307	8400
286.568	4.805	8589
291.373	5.072	8733
296.445	5.539	8885
301.984	0.968	9051
302.952	2.369	9080
305.321	3.871	9151
309.192	4.405	9267
313.596	4.805	9399
318.401	1.802	9543
320.203	1.869	9597
322.072	6.740	9653
328.812	1.201	9855
330.014	2.102	9891
332.116	2.403	9954
334.518	7.641	10026
342.160	2.369	10255
344.529	2.236	10326
346.765	6.507	10393
353.271	4.138	10588
357.409	4.471	10712
361.881	1.668	10846
363.549	4.438	10896
367.987	3.937	11029
371.924	1.335	11147
373.259	3.537	11187
376.796	3.237	11293
380.033	1.735	11390
381.768	1.735	11442
383.503	1.535	11494
385.038	2.403	11540
387.441	5.439	11612
392.880	1.535	11775
394.415	1.435	11821
395.850	4.605	11864
400.454	1.368	12002
401.823	4.371	12043
406.194	1.335	12174
407.529	1.735	12214
409.264	10.444	12266
419.708	1.835	12579
421.543	2.369	12634
423.912	1.301	12705
425.214	1.101	12744
426.315	5.272	12777
431.587	4.338	12935
435.925	7.174	13065
443.099	1.135	13280
444.234	3.337	13314
447.571	2.803	13414
450.374	1.802	13498
452.175	11.812	13552
463.988	1.201	13906
465.189	3.904	13942
469.093	1.702	14059
470.795	12.780	14110
483.575	1.635	14493
485.210	1.635	14542
486.845	8.876	14591
495.721	2.569	14857
498.291	24.192	14934
522.483	2.870	15659
525.352	1.401	15745
526.754	3.003	15787
529.757	2.870	15877
532.627	8.943	15963
541.569	1.335	16231
542.904	1.802	16271
544.706	2.269	16325
546.975	2.236	16393
549.211	8.008	16460
557.219	5.105	16700
562.325	3.771	16853
566.095	2.503	16966
568.598	1.268	17041
569.866	1.535	17079
571.401	18.620	17125
590.020	8.609	17683
598.629	3.637	17941
602.267	11.112	18050
613.378	1.568	18383
614.947	1.034	18430
615.981	3.003	18461
618.984	8.676	18551
627.660	1.201	18811
628.861	0.901	18847
629.762	3.971	18874
633.733	3.804	18993
637.537	5.105	19107
642.642	1.769	19260
644.411	1.235	19313
645.646	2.603	19350
648.248	3.237	19428
651.485	4.338	19525
655.823	1.802	19655
657.625	4.838	19709
662.463	5.272	19854
667.735	4.772	20012
672.507	1.268	20155
673.775	9.877	20193
