onset	duration	onset_frame
0.000	4.705	1
4.705	1.001	142
5.706	2.669	172
8.375	1.568	252
9.944	3.003	299
12.947	1.201	389
14.148	2.870	425
17.018	2.302	511
19.320	1.568	580
20.889	8.709	627
29.598	1.802	888
31.400	1.802	942
33.202	4.905	996
38.107	9.143	1143
47.250	3.270	1417
50.520	1.301	1515
51.821	8.709	1554
60.530	1.835	1815
62.366	2.469	1870
64.835	2.136	1944
66.970	3.137	2008
70.107	4.271	2102
74.378	1.702	2230
76.080	2.403	2281
78.483	5.739	2353
84.222	9.677	2525
93.899	1.769	2815
95.667	2.302	2868
97.970	4.772	2937
102.741	7.141	3080
109.882	1.602	3294
111.484	5.673	3342
117.157	11.712	3512
128.869	9.276	3863
138.145	4.939	4141
143.084	1.502	4289
144.585	3.270	4334
147.855	2.970	4432
150.825	3.604	4521
154.429	1.335	4629
155.764	1.168	4669
156.932	6.640	4704
163.572	1.835	4903
165.407	2.369	4958
167.776	6.707	5029
174.483	3.470	5230
177.954	3.370	5334
181.324	4.271	5435
185.595	3.437	5563
189.032	1.835	5666
190.867	1.802	5721
192.669	1.401	5775
194.071	4.672	5817
198.742	3.103	5957
201.846	2.102	6050
203.948	3.003	6113
206.951	2.069	6203
209.020	2.102	6265
211.122	4.071	6328
215.193	0.868	6450
216.061	7.575	6476
223.635	1.802	6703
225.437	4.038	6757
229.475	3.504	6878
232.978	3.303	6983
236.282	2.770	7082
239.051	11.612	7165
250.664	10.478	7513
261.141	5.072	7827
266.213	2.603	7979
268.816	2.603	8057
271.419	1.502	8135
272.920	3.904	8180
276.824	2.369	8297
279.194	2.469	8368
281.663	3.771	8442
285.433	2.169	8555
287.602	5.839	8620
293.442	1.869	8795
295.311	1.368	8851
296.679	2.302	8892
298.981	8.109	8961
307.090	9.543	9204
316.633	7.741	9490
324.374	18.219	9722
342.594	3.237	10268
345.830	2.603	10365
348.433	2.035	10443
350.469	2.302	10504
352.771	4.038	10573
356.809	7.074	10694
363.883	0.834	10906
364.717	3.003	10931
367.720	3.337	11021
371.057	2.069	11121
373.126	2.569	11183
375.695	2.436	11260
378.131	3.137	11333
381.268	3.671	11427
384.938	3.437	11537
388.375	3.904	11640
392.279	1.568	11757
393.847	2.169	11804
396.016	10.411	11869
406.427	1.401	12181
407.829	14.015	12223
421.844	2.770	12643
424.613	6.507	12726
431.120	2.503	12921
433.623	5.739	12996
439.362	1.335	13168
440.697	1.769	13208
442.465	4.505	13261
446.970	6.774	13396
453.744	1.301	13599
455.045	5.606	13638
460.651	1.201	13806
461.852	7.041	13842
468.893	2.102	14053
470.995	4.238	14116
475.233	3.537	14243
478.770	1.602	14349
480.372	2.469	14397
482.841	2.536	14471
485.377	2.202	14547
487.579	13.314	14613
500.893	1.735	15012
502.629	2.503	15064
505.131	2.870	15139
508.001	1.535	15225
509.536	8.476	15271
518.011	5.573	15525
523.584	1.802	15692
525.386	4.438	15746
529.824	2.202	15879
532.026	3.103	15945
535.129	2.102	16038
537.232	2.169	16101
539.401	6.774	16166
546.174	1.935	16369
548.110	10.444	16427
558.554	1.535	16740
560.089	5.839	16786
565.928	14.248	16961
580.177	2.202	17388
582.379	2.803	17454
585.182	4.571	17538
589.753	1.635	17675
591.389	1.401	17724
592.790	3.804	17766
596.594	3.037	17880
599.631	2.636	17971
602.267	3.537	18050
605.804	3.003	18156
608.807	3.637	18246
612.444	2.536	18355
614.980	1.568	18431
616.548	2.736	18478
619.285	2.069	18560
621.353	3.237	18622
624.590	1.902	18719
626.492	8.409	18776
634.901	2.302	19028
637.203	1.668	19097
638.872	3.137	19147
642.008	2.536	19241
644.544	1.135	19317
645.679	3.771	19351
649.450	2.870	19464
652.319	1.668	19550
653.988	2.836	19600
656.824	8.175	19685
