onset	duration	onset_frame
0.000	2.002	1
2.002	9.543	61
11.545	1.969	347
13.514	1.568	406
15.083	2.169	453
17.251	5.573	518
22.824	3.170	685
25.994	2.202	780
28.196	1.735	846
29.931	2.903	898
32.835	1.101	985
33.936	4.038	1018
37.973	3.837	1139
41.811	3.404	1254
45.214	1.935	1356
47.150	4.004	1414
51.154	8.843	1534
59.996	3.737	1799
63.734	2.002	1911
65.736	5.205	1971
70.941	5.806	2127
76.747	2.436	2301
79.183	2.403	2374
81.586	1.969	2446
83.555	2.803	2505
86.357	1.335	2589
87.692	3.604	2629
91.296	1.368	2737
92.664	2.770	2778
95.434	6.674	2861
102.107	8.175	3061
110.283	5.372	3306
115.655	4.104	3467
119.759	6.340	3590
126.099	4.905	3780
131.004	2.035	3927
133.040	1.769	3988
134.808	1.735	4041
136.544	6.207	4093
142.750	3.337	4279
146.087	3.137	4379
149.224	2.770	4473
151.993	2.636	4556
154.629	2.002	4635
156.631	7.675	4695
164.306	1.902	4925
166.208	6.273	4982
172.481	1.902	5170
174.383	1.535	5227
175.918	3.170	5273
179.088	1.201	5368
180.290	1.869	5404
182.158	5.439	5460
187.597	5.306	5623
192.903	3.337	5782
196.240	1.769	5882
198.008	2.603	5935
200.611	6.941	6013
207.552	0.934	6221
208.486	2.102	6249
210.588	2.369	6312
212.957	5.039	6383
217.996	1.235	6534
219.231	2.369	6571
221.600	4.638	6642
226.238	4.338	6781
230.576	2.302	6911
232.878	2.669	6980
235.548	3.937	7060
239.485	4.605	7178
244.090	3.504	7316
247.594	1.201	7421
248.795	2.302	7457
251.097	2.603	7526
253.700	1.602	7604
255.302	2.436	7652
257.738	1.902	7725
259.640	4.939	7782
264.578	4.104	7930
268.683	4.305	8053
272.987	8.409	8182
281.396	1.535	8434
282.931	2.236	8480
285.167	7.441	8547
292.608	2.836	8770
295.444	1.635	8855
297.079	2.536	8904
299.615	1.602	8980
301.217	3.937	9028
305.154	4.772	9146
309.926	2.302	9289
312.228	3.170	9358
315.398	1.568	9453
316.967	1.969	9500
318.935	8.576	9559
327.511	2.903	9816
330.414	2.269	9903
332.683	4.338	9971
337.021	2.336	10101
339.357	7.708	10171
347.065	8.676	10402
355.741	4.738	10662
360.479	2.669	10804
363.149	5.539	10884
368.688	4.905	11050
373.593	4.672	11197
378.264	6.040	11337
384.304	4.471	11518
388.775	2.069	11652
390.844	3.671	11714
394.515	3.504	11824
398.019	2.035	11929
400.054	5.272	11990
405.326	2.703	12148
408.029	4.638	12229
412.667	2.136	12368
414.803	2.202	12432
417.005	1.902	12498
418.907	4.071	12555
422.978	3.037	12677
426.015	9.977	12768
435.992	7.608	13067
443.600	3.103	13295
446.703	4.972	13388
451.675	2.970	13537
454.645	3.437	13626
458.082	1.969	13729
460.050	3.937	13788
463.988	2.936	13906
466.924	1.435	13994
468.359	3.270	14037
471.629	2.035	14135
473.665	21.156	14196
494.820	9.443	14830
504.264	4.905	15113
509.169	6.173	15260
515.342	3.671	15445
519.012	3.570	15555
522.583	3.303	15662
525.886	7.641	15761
533.528	6.240	15990
539.768	2.569	16177
542.337	2.136	16254
544.473	3.470	16318
547.943	5.839	16422
553.782	4.071	16597
557.853	6.574	16719
564.427	2.569	16916
566.996	5.239	16993
572.235	5.172	17150
577.407	2.436	17305
579.843	7.942	17378
587.785	2.336	17616
590.121	9.744	17686
599.864	2.870	17978
602.734	2.803	18064
605.537	1.168	18148
606.705	2.169	18183
608.874	2.703	18248
611.576	2.770	18329
614.346	3.404	18412
617.750	2.436	18514
620.185	3.470	18587
623.656	1.602	18691
625.257	6.774	18739
632.031	1.869	18942
633.900	1.368	18998
635.268	3.904	19039
639.172	1.135	19156
640.307	5.439	19190
645.746	1.635	19353
647.381	8.876	19402
