onset	duration	onset_frame
0.000	1.268	1
1.268	8.342	39
9.610	1.835	289
11.445	2.403	344
13.848	1.301	416
15.149	8.676	455
23.825	1.301	715
25.126	1.201	754
26.328	2.035	790
28.363	1.735	851
30.098	2.169	903
32.267	5.606	968
37.873	1.268	1136
39.141	1.969	1174
41.110	3.837	1233
44.947	4.505	1348
49.452	3.637	1483
53.089	1.635	1592
54.724	10.411	1641
65.135	5.339	1953
70.474	4.438	2113
74.912	10.211	2246
85.123	12.013	2552
97.135	1.268	2912
98.403	3.203	2950
101.607	2.269	3046
103.876	4.471	3114
108.347	2.936	3248
111.284	3.203	3336
114.487	5.139	3432
119.626	6.974	3586
126.600	1.902	3795
128.502	1.535	3852
130.037	1.268	3898
131.305	1.602	3936
132.906	1.602	3984
134.508	0.734	4032
135.242	2.503	4054
137.745	1.401	4129
139.146	1.502	4171
140.648	6.807	4216
147.455	4.038	4420
151.493	7.608	4541
159.101	3.737	4769
162.838	1.535	4881
164.373	2.336	4927
166.709	2.703	4997
169.411	2.236	5078
171.647	5.105	5145
176.753	2.136	5298
178.888	3.404	5362
182.292	10.044	5464
192.336	10.277	5765
202.613	4.238	6073
206.851	5.205	6200
212.056	6.006	6356
218.063	3.137	6536
221.199	5.005	6630
226.205	2.503	6780
228.707	2.936	6855
231.644	2.436	6943
234.079	4.138	7016
238.217	6.473	7140
244.691	2.436	7334
247.127	1.735	7407
248.862	3.737	7459
252.599	1.735	7571
254.334	3.137	7623
257.471	5.072	7717
262.543	3.370	7869
265.913	4.171	7970
270.084	2.736	8095
272.820	2.169	8177
274.989	4.872	8242
279.861	3.504	8388
283.365	1.301	8493
284.666	2.403	8532
287.069	5.739	8604
292.808	2.936	8776
295.744	5.873	8864
301.617	1.869	9040
303.486	2.569	9096
306.055	2.002	9173
308.057	4.071	9233
312.128	2.736	9355
314.864	1.902	9437
316.766	2.836	9494
319.603	3.771	9579
323.373	4.672	9692
328.045	1.602	9832
329.647	3.637	9880
333.284	1.468	9989
334.752	1.668	10033
336.420	7.041	10083
343.461	3.037	10294
346.498	4.371	10385
350.869	0.968	10516
351.837	12.647	10545
364.483	3.537	10924
368.020	3.771	11030
371.791	1.869	11143
373.660	6.240	11199
379.899	7.608	11386
387.507	4.972	11614
392.479	5.072	11763
397.551	7.441	11915
404.993	1.568	12138
406.561	13.381	12185
419.942	4.872	12586
424.813	4.405	12732
429.218	7.675	12864
436.893	1.969	13094
438.861	9.443	13153
448.305	4.271	13436
452.576	3.904	13564
456.480	12.813	13681
469.293	6.574	14065
475.867	3.203	14262
479.070	5.706	14358
484.776	1.068	14529
485.844	2.870	14561
488.714	5.005	14647
493.719	6.440	14797
500.159	1.468	14990
501.627	0.968	15034
502.595	2.035	15063
504.631	5.773	15124
510.403	5.139	15297
515.542	4.471	15451
520.013	4.672	15585
524.685	4.505	15725
529.190	3.671	15860
532.860	6.774	15970
539.634	8.876	16173
548.510	4.238	16439
552.748	3.837	16566
556.585	1.568	16681
558.154	4.538	16728
562.692	3.904	16864
566.596	1.668	16981
568.264	4.638	17031
572.902	2.102	17170
575.005	1.735	17233
576.740	3.203	17285
579.943	4.271	17381
584.214	2.336	17509
586.550	3.137	17579
589.687	2.536	17673
592.223	1.735	17749
593.958	1.335	17801
595.293	4.571	17841
599.864	3.570	17978
603.435	2.636	18085
606.071	2.035	18164
608.106	12.580	18225
620.686	4.505	18602
625.191	4.138	18737
629.328	2.503	18861
631.831	6.841	18936
638.672	2.469	19141
641.141	1.602	19215
642.743	3.704	19263
646.446	1.835	19374
648.282	3.570	19429
651.852	3.203	19536
655.055	3.437	19632
658.492	7.041	19735
665.533	5.739	19946
671.273	1.268	20118
672.541	3.070	20156
675.610	0.667	20248
676.278	2.436	20268
678.714	1.668	20341
680.382	1.902	20391
682.284	2.836	20448
685.120	4.805	20533
689.925	2.603	20677
692.528	1.235	20755
693.763	2.069	20792
695.832	6.907	20854
702.739	1.435	21061
704.174	5.439	21104
709.613	0.801	21267
710.414	8.709	21291
