onset	duration	onset_frame
0.000	3.103	1
3.103	2.669	94
5.773	4.204	174
9.977	6.473	300
16.451	1.769	494
18.219	1.435	547
19.654	1.268	590
20.922	4.571	628
25.493	3.704	765
29.197	1.368	876
30.565	5.306	917
35.871	1.468	1076
37.339	6.307	1120
43.646	4.238	1309
47.884	2.202	1436
50.086	1.735	1502
51.821	0.968	1554
52.789	5.306	1583
58.094	4.038	1742
62.132	2.603	1863
64.735	7.908	1941
72.643	3.971	2178
76.614	1.902	2297
78.516	1.735	2354
80.251	0.968	2406
81.219	2.269	2435
83.488	10.111	2503
93.598	5.372	2806
98.971	4.638	2967
103.609	7.341	3106
110.950	3.470	3326
114.420	3.404	3430
117.824	5.973	3532
123.797	3.137	3711
126.933	2.569	3805
129.503	1.435	3882
130.938	2.836	3925
133.774	9.076	4010
142.850	5.806	4282
148.656	4.238	4456
152.894	7.074	4583
159.968	3.604	4795
163.572	5.005	4903
168.577	1.268	5053
169.845	2.603	5091
172.448	2.302	5169
174.750	15.850	5238
190.600	1.869	5713
192.469	0.868	5769
193.337	0.934	5795
194.271	8.709	5823
202.980	2.503	6084
205.483	2.503	6159
207.985	3.837	6234
211.823	5.339	6349
217.162	1.368	6509
218.530	2.369	6550
220.899	1.502	6621
222.401	4.138	6666
226.538	6.674	6790
233.212	1.401	6990
234.613	2.336	7032
236.949	6.507	7102
243.456	8.042	7297
251.498	3.037	7538
254.534	5.139	7629
259.673	2.136	7783
261.809	7.541	7847
269.350	3.337	8073
272.687	19.554	8173
292.241	2.002	8759
294.243	4.038	8819
298.280	1.268	8940
299.548	1.568	8978
301.117	1.635	9025
302.752	2.403	9074
305.154	1.802	9146
306.956	4.305	9200
311.261	4.171	9329
315.432	3.137	9454
318.568	1.268	9548
319.836	1.769	9586
321.605	2.202	9639
323.807	3.404	9705
327.211	33.302	9807
360.512	1.535	10805
362.047	20.922	10851
382.969	1.835	11478
384.805	4.571	11533
389.376	1.835	11670
391.211	4.371	11725
395.583	8.275	11856
403.858	3.203	12104
407.061	6.807	12200
413.869	7.842	12404
421.710	1.502	12639
423.212	6.373	12684
429.585	2.035	12875
431.621	5.005	12936
436.626	4.004	13086
440.630	4.638	13206
445.268	2.035	13345
447.304	3.003	13406
450.307	4.772	13496
455.079	3.937	13639
459.016	2.703	13757
461.719	6.841	13838
468.559	1.668	14043
470.228	8.142	14093
478.370	11.879	14337
490.249	2.035	14693
492.284	1.969	14754
494.253	7.875	14813
502.128	3.070	15049
505.198	6.207	15141
511.404	4.004	15327
515.409	15.116	15447
530.525	2.936	15900
533.461	6.841	15988
540.301	1.668	16193
541.970	3.604	16243
545.574	4.204	16351
549.778	5.072	16477
554.850	1.535	16629
556.385	8.943	16675
565.328	2.803	16943
568.131	2.269	17027
570.400	3.203	17095
573.603	2.503	17191
576.106	1.769	17266
577.874	1.135	17319
579.009	1.802	17353
580.811	8.542	17407
589.353	4.505	17663
593.858	8.709	17798
602.567	17.018	18059
619.585	3.537	18569
623.122	25.160	18675
648.282	2.369	19429
650.651	9.410	19500
660.061	4.038	19782
664.098	6.140	19903
670.238	3.237	20087
673.475	2.069	20184
675.544	3.170	20246
678.714	2.870	20341
681.583	1.935	20427
683.519	2.069	20485
685.588	1.268	20547
686.856	1.468	20585
688.324	2.136	20629
690.459	2.936	20693
693.396	3.237	20781
696.633	3.270	20878
699.903	22.057	20976
721.959	11.112	21637
733.071	3.003	21970
736.074	1.502	22060
737.576	1.001	22105
738.577	9.910	22135
